dataset,variable,label,type,length
ec,STUDYID,Study Identifier,Char,50
ec,DOMAIN,Domain Abbreviation,Char,50
ec,USUBJID,Unique Subject Identifier,Char,50
ec,ECSEQ,Sequence Number,Num,8
ec,ECTRT,Name of Treatment,Char,50
pr,STUDYID,Study Identifier,Char,50
pr,DOMAIN,Domain Abbreviation,Char,50
pr,USUBJID,Unique Subject Identifier,Char,50
pr,PRSEQ,Sequence Number,Num,8
pr,PRTRT,Reported Name of Procedure,Char,50
ae,STUDYID,Study Identifier,Char,50
ae,DOMAIN,Domain Abbreviation,Char,50
ae,USUBJID,Unique Subject Identifier,Char,50
ae,AESEQ,Sequence Number,Num,8
ae,AETERM,Reported Term for the Adverse Event,Char,50
ae,AELOC,Location of Event,Char,50
ae,AELAT,Laterality,Char,50
ae,AEDIR,Directionality,Char,50
ae,AEPORTOT,Portion or Totality,Char,50
oe,STUDYID,Study Identifier,Char,50
oe,DOMAIN,Domain Abbreviation,Char,50
oe,USUBJID,Unique Subject Identifier,Char,50
oe,OESEQ,Sequence Number,Num,8
oe,OETESTCD,Short Name of Ophthalmic Test or Exam,Char,50
oe,OETEST,Name of Ophthalmic Test or Exam,Char,50
oe,OELOC,Location Used for the Measurement,Char,50
oe,OELAT,Laterality,Char,50
oe,OEDIR,Directionality,Char,50
oe,OEPORTOT,Portion or Totality,Char,50
tu,STUDYID,Study Identifier,Char,50
tu,DOMAIN,Domain Abbreviation,Char,50
tu,USUBJID,Unique Subject Identifier,Char,50
tu,TUSEQ,Sequence Number,Num,8
tu,TUTESTCD,Tumor/Lesion ID Short Name,Char,50
tu,TUTEST,Tumor/Lesion ID Test Name,Char,50
tu,TULOC,Location of the Tumor/Lesion,Char,50
tu,TULAT,Laterality,Char,50
tu,TUDIR,Directionality,Char,50
tu,TUPORTOT,Portion or Totality,Char,50
