path,attribute,value
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000832\negative\01\results\unit-test-coreid-DDF00059-negative.json,codeSystem,SPONSOR
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000832\negative\01\results\unit-test-coreid-DDF00059-negative.json,name,LY
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000832\negative\01\results\unit-test-coreid-DDF00059-negative.json,code,A
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000832\negative\01\results\unit-test-coreid-DDF00059-negative.json,codeSystemVersion,12
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000832\negative\01\results\unit-test-coreid-DDF00059-negative.json,parent_rel,codes
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000832\negative\01\results\unit-test-coreid-DDF00059-negative.json,parent_id,StudyIntervention_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000832\negative\01\results\unit-test-coreid-DDF00059-negative.json,decode,B
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000832\negative\01\results\unit-test-coreid-DDF00059-negative.json,id,Code_476
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000832\negative\01\results\unit-test-coreid-DDF00059-negative.json,parent_entity,StudyIntervention
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000832\negative\01\results\unit-test-coreid-DDF00059-negative.json,codeSystem,SPONSOR
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000832\negative\01\results\unit-test-coreid-DDF00059-negative.json,name,LY
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000832\negative\01\results\unit-test-coreid-DDF00059-negative.json,code,A
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000832\negative\01\results\unit-test-coreid-DDF00059-negative.json,codeSystemVersion,12
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000832\negative\01\results\unit-test-coreid-DDF00059-negative.json,parent_rel,codes
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000832\negative\01\results\unit-test-coreid-DDF00059-negative.json,parent_id,StudyIntervention_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000832\negative\01\results\unit-test-coreid-DDF00059-negative.json,decode,C
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000832\negative\01\results\unit-test-coreid-DDF00059-negative.json,id,Code_477
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000832\negative\01\results\unit-test-coreid-DDF00059-negative.json,parent_entity,StudyIntervention
