dataset,variable,label,type,length
sv,STUDYID,Study Identifier,Char,10
sv,DOMAIN,Domain Abbreviation,Char,2
sv,USUBJID,Unique Subject Identifier,Char,14
sv,VISITNUM,Visit Number,Num,8
sv,VISIT,Visit Name,Char,18
sv,VISITDY,Planned Study Day of Visit,Num,8
sv,EPOCH,Epoch,Char,9
sv,SVSTDTC,Start Date/Time of Visit,Char,10
sv,SVENDTC,End Date/Time of Visit,Char,1
sv,SVSTDY,Study Day of Start of Visit,Num,8
tv,STUDYID,Study Identifier,Char,10
tv,DOMAIN,Domain Abbreviation,Char,2
tv,VISITNUM,Visit Number,Num,8
tv,VISIT,Visit Name,Char,18
tv,VISITDY,Planned Study Day of Visit,Num,8
tv,ARMCD,Planned Arm Code,Char,1
tv,TVSTRL,Visit Start Rule,Char,61
tv,TVENRL,Visit End Rule,Char,21
