path,attribute,value
/study/documentedBy/0/versions/0/dateValues/0,StudyDefinitionDocument.id,StudyDefinitionDocument_1
/study/documentedBy/0/versions/0/dateValues/0,StudyDefinitionDocument.name,Protocol_Document_CDISC PILOT - LZZT
/study/documentedBy/0/versions/0/dateValues/0,StudyDefinitionDocumentVersion.id,StudyDefinitionDocumentVersion_1
/study/documentedBy/0/versions/0/dateValues/0,StudyDefinitionDocumentVersion.version,2
/study/documentedBy/0/versions/0/dateValues/0,dateValue,2006-07-01
/study/documentedBy/0/versions/0/dateValues/0,geographicScopes.type,[GeographicScope_2: Region (C41129); GeographicScope_11: Global (C68846)]
/study/documentedBy/0/versions/0/dateValues/0,type,Approval Date (C71476)
/study/documentedBy/0/versions/0/dateValues/2,StudyDefinitionDocument.id,StudyDefinitionDocument_1
/study/documentedBy/0/versions/0/dateValues/2,StudyDefinitionDocument.name,Protocol_Document_CDISC PILOT - LZZT
/study/documentedBy/0/versions/0/dateValues/2,StudyDefinitionDocumentVersion.id,StudyDefinitionDocumentVersion_1
/study/documentedBy/0/versions/0/dateValues/2,StudyDefinitionDocumentVersion.version,2
/study/documentedBy/0/versions/0/dateValues/2,dateValue,2006-07-15
/study/documentedBy/0/versions/0/dateValues/2,geographicScopes.type,[GeographicScope_12: Region (C41129)]
/study/documentedBy/0/versions/0/dateValues/2,type,Approval Date (C71476)
/study/documentedBy/0/versions/1/dateValues/1,StudyDefinitionDocument.id,StudyDefinitionDocument_1
/study/documentedBy/0/versions/1/dateValues/1,StudyDefinitionDocument.name,Protocol_Document_CDISC PILOT - LZZT
/study/documentedBy/0/versions/1/dateValues/1,StudyDefinitionDocumentVersion.id,StudyDefinitionDocumentVersion_3
/study/documentedBy/0/versions/1/dateValues/1,StudyDefinitionDocumentVersion.version,3
/study/documentedBy/0/versions/1/dateValues/1,dateValue,2009-12-12
/study/documentedBy/0/versions/1/dateValues/1,geographicScopes.type,[GeographicScope_10: Global (C68846)]
/study/documentedBy/0/versions/1/dateValues/1,type,Effective Date (C215663)
/study/documentedBy/0/versions/1/dateValues/2,StudyDefinitionDocument.id,StudyDefinitionDocument_1
/study/documentedBy/0/versions/1/dateValues/2,StudyDefinitionDocument.name,Protocol_Document_CDISC PILOT - LZZT
/study/documentedBy/0/versions/1/dateValues/2,StudyDefinitionDocumentVersion.id,StudyDefinitionDocumentVersion_3
/study/documentedBy/0/versions/1/dateValues/2,StudyDefinitionDocumentVersion.version,3
/study/documentedBy/0/versions/1/dateValues/2,dateValue,2009-12-20
/study/documentedBy/0/versions/1/dateValues/2,geographicScopes.type,[GeographicScope_13: Global (C68846)]
/study/documentedBy/0/versions/1/dateValues/2,type,Effective Date (C215663)
/study/documentedBy/1/versions/0/dateValues/0,StudyDefinitionDocument.id,StudyDefinitionDocument_2
/study/documentedBy/1/versions/0/dateValues/0,StudyDefinitionDocument.name,Protocol_Document_CDISC PILOT - LZZT
/study/documentedBy/1/versions/0/dateValues/0,StudyDefinitionDocumentVersion.id,StudyDefinitionDocumentVersion_2
/study/documentedBy/1/versions/0/dateValues/0,StudyDefinitionDocumentVersion.version,2
/study/documentedBy/1/versions/0/dateValues/0,dateValue,2006-07-01
/study/documentedBy/1/versions/0/dateValues/0,geographicScopes.type,[GeographicScope_6: Region (C41129)]
/study/documentedBy/1/versions/0/dateValues/0,type,Approval Date (C71476)
/study/documentedBy/1/versions/0/dateValues/1,StudyDefinitionDocument.id,StudyDefinitionDocument_2
/study/documentedBy/1/versions/0/dateValues/1,StudyDefinitionDocument.name,Protocol_Document_CDISC PILOT - LZZT
/study/documentedBy/1/versions/0/dateValues/1,StudyDefinitionDocumentVersion.id,StudyDefinitionDocumentVersion_2
/study/documentedBy/1/versions/0/dateValues/1,StudyDefinitionDocumentVersion.version,2
/study/documentedBy/1/versions/0/dateValues/1,dateValue,2006-06-16
/study/documentedBy/1/versions/0/dateValues/1,geographicScopes.type,[GeographicScope_8: Region (C41129)]
/study/documentedBy/1/versions/0/dateValues/1,type,Approval Date (C71476)
/study/documentedBy/1/versions/0/dateValues/2,StudyDefinitionDocument.id,StudyDefinitionDocument_2
/study/documentedBy/1/versions/0/dateValues/2,StudyDefinitionDocument.name,Protocol_Document_CDISC PILOT - LZZT
/study/documentedBy/1/versions/0/dateValues/2,StudyDefinitionDocumentVersion.id,StudyDefinitionDocumentVersion_2
/study/documentedBy/1/versions/0/dateValues/2,StudyDefinitionDocumentVersion.version,2
/study/documentedBy/1/versions/0/dateValues/2,dateValue,2006-06-20
/study/documentedBy/1/versions/0/dateValues/2,geographicScopes.type,[GeographicScope_14: Global (C68846)]
/study/documentedBy/1/versions/0/dateValues/2,type,Approval Date (C71476)
