dataset,variable,label,type,length
StudyProtocolDocumentVersio,parent_entity,Parent Entity Name,String,[1]
StudyProtocolDocumentVersio,parent_id,Parent Entity Id,String,[1]
StudyProtocolDocumentVersio,parent_rel,Name of Relationship from Parent Entity,String,[1]
StudyProtocolDocumentVersio,rel_type,Type of Relationship,String,[1]
StudyProtocolDocumentVersio,id,(Study Protocol Document Version Id),String,[1]
StudyProtocolDocumentVersio,protocolVersion,Study Protocol Version,String,[1]
StudyProtocolDocumentVersio,instanceType,Instance Type,String,[1]
StudyProtocolDocumentVersio,protocolStatus,Protocol Status [Exists],Boolean,Code[1]
StudyProtocolDocumentVersio,protocolStatus.id,Protocol Status / (Code Id),String,Code[1].id[1]
StudyProtocolDocumentVersio,protocolStatus.code,Protocol Status / Code Value,String,Code[1].code[1]
StudyProtocolDocumentVersio,protocolStatus.codeSystem,Protocol Status / Code System Name,String,Code[1].codeSystem[1]
StudyProtocolDocumentVersio,protocolStatus.codeSystemVersion,Protocol Status / Code System Version,String,Code[1].codeSystemVersion[1]
StudyProtocolDocumentVersio,protocolStatus.decode,Protocol Status / Decode,String,Code[1].decode[1]
StudyProtocolDocumentVersio,dateValues,(Study Protocol Document Version Date Values) [Any Exists],Boolean,GovernanceDate[0..*]
StudyProtocolDocumentVersio,contents,(Study Protocol Document Version Contents) [Any Exists],Boolean,NarrativeContent[0..*]
StudyProtocolDocumentVersio,childIds,(Study Protocol Document Version Children) [Identifiers][Any Exist],Boolean,StudyProtocolDocumentVersion[0..*].id[1]
