path,attribute,value
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001007\negative\01\results\unit-test-coreid-DDF00238-negative-1.json,AdministrableProduct.id,AdmProd_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001007\negative\01\results\unit-test-coreid-DDF00238-negative-1.json,AdministrableProduct.name,AdmProd1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001007\negative\01\results\unit-test-coreid-DDF00238-negative-1.json,Ingredient.id,Ingredient_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001007\negative\01\results\unit-test-coreid-DDF00238-negative-1.json,Substance.id,Subst_01
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001007\negative\01\results\unit-test-coreid-DDF00238-negative-1.json,Substance.name,SUBST01
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001007\negative\01\results\unit-test-coreid-DDF00238-negative-1.json,name,STRENGTH01aa
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001007\negative\01\results\unit-test-coreid-DDF00238-negative-1.json,numerator.value,10.0
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001007\negative\01\results\unit-test-coreid-DDF00238-negative-1.json,AdministrableProduct.id,AdmProd_3
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001007\negative\01\results\unit-test-coreid-DDF00238-negative-1.json,AdministrableProduct.name,AdmProd3
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001007\negative\01\results\unit-test-coreid-DDF00238-negative-1.json,Ingredient.id,Ingredient_3
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001007\negative\01\results\unit-test-coreid-DDF00238-negative-1.json,Substance.id,Subst_03
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001007\negative\01\results\unit-test-coreid-DDF00238-negative-1.json,Substance.name,SUBST03
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001007\negative\01\results\unit-test-coreid-DDF00238-negative-1.json,name,STRENGTH03
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001007\negative\01\results\unit-test-coreid-DDF00238-negative-1.json,numerator.value,10.0
