dataset,variable,label,type,length
ScheduledDecisionInstance.xpt,parent_entity,Parent Entity Name,String,[1]
ScheduledDecisionInstance.xpt,parent_id,Parent Entity Id,String,[1]
ScheduledDecisionInstance.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
ScheduledDecisionInstance.xpt,rel_type,Type of Relationship,String,[1]
ScheduledDecisionInstance.xpt,id,(Scheduled Decision Instance Id),String,[1]
ScheduledDecisionInstance.xpt,name,Scheduled Decision Instance Name,String,[1]
ScheduledDecisionInstance.xpt,label,Scheduled Decision Instance Label,String,[0..1]
ScheduledDecisionInstance.xpt,epochId,(Scheduled Decision Instance Epoch) [Identifier],String,[0..1] (StudyEpoch.id)
ScheduledDecisionInstance.xpt,conditionAssignments,(Scheduled Decision Instance Condition Assignments) [Any Exist],Boolean,ConditionAssignment[1..*]
ScheduledDecisionInstance.xpt,instanceType,(Scheduled Decision Instance Instance Type),String,[1]
