dataset,variable,label,type,length
apmh.xpt,STUDYID,Study Identifier,Char,50
apmh.xpt,DOMAIN,Domain Abbreviation,Char,50
apmh.xpt,APID,Associated Persons Identifier,Char,50
apmh.xpt,RSUBJID,Related Subject or Pool Identifier,Char,50
apmh.xpt,RDEVID,Related Device Identifier,Char,50
apmh.xpt,SREL,"Subject, Device, or Study Relationship",Char,50
apxx.xpt,STUDYID,Study Identifier,Char,50
apxx.xpt,DOMAIN,Domain Abbreviation,Char,50
apxx.xpt,APID,Associated Persons Identifier,Char,50
apxx.xpt,RSUBJID,Related Subject or Pool Identifier,Char,50
apxx.xpt,RDEVID,Related Device Identifier,Char,50
apxx.xpt,SREL,"Subject, Device, or Study Relationship",Char,50
