dataset,variable,label,type,length
pc,STUDYID,StudyIdentifier,Char,12
pc,DOMAIN,DomainAbbreviation,Char,2
pc,USUBJID,UniqueSubjectIdentifier,Char,8
pc,PCSEQ,SequenceNumber,Num,8
pc,PCGRPID,GroupID,Char,20
pc,PCREFID,ReferenceID,Char,20
pc,PCTESTCD,ParameterShortName,Char,20
pc,PCTEST,ParameterName,Char,20
pc,PCCAT,ParameterCategory,Char,20
pc,PCSPEC,SpecimenMaterialType,Char,20
pc,PCORRES,ResultorFindinginOriginalUnits,Char,20
pc,PCORRESU,OriginalUnits,Char,20
pc,PCSTRESC,CharacterResult/FindinginStdFormat,Char,20
pc,PCSTRESN,NumericResult/FindinginStandardUnits,Num,8
pc,PCSTRESU,StandardUnits,Char,20
pc,PCDTC,Date/TimeofParameterCalculations,Char,20
pc,PCRFTDTC,Date/TimeofReferencePoint,Char,20
relrec,STUDYID,StudyIdentifier,Char,12
relrec,RDOMAIN,DomainAbbreviation,Char,2
relrec,USUBJID,UniqueSubjectIdentifier,Char,8
relrec,IDVAR,"Identifying
Variable",Char,8
relrec,IDVARVAL,"Identifying
VariableValue",Char,8
relrec,RELTYPE,RelationshipType,Char,8
relrec,RELID,RelationshipIdentifier,Char,8
pp,STUDYID,StudyIdentifier,Char,12
pp,DOMAIN,DomainAbbreviation,Char,2
pp,USUBJID,UniqueSubjectIdentifier,Char,8
pp,PPSEQ,SequenceNumber,Num,8
pp,PPDTC,Date/TimeofParameterCalculations,Char,20
pp,PPGRPID,GroupID,Char,20
pp,PPTESTCD,ParameterShortName,Char,20
pp,PPTEST,ParameterName,Char,20
pp,PPCAT,ParameterCategory,Char,20
pp,PPORRES,ResultorFindinginOriginalUnits,Char,20
pp,PPORRESU,OriginalUnits,Char,20
pp,PPSTRESC,CharacterResult/FindinginStdFormat,Char,20
pp,PPSTRESN,NumericResult/FindinginStandardUnits,Num,8
pp,PPSTRESU,StandardUnits,Char,20
pp,PPSPEC,SpecimenMaterialType,Char,20
pp,PPNOMDY,Date/TimeofParameterCalculations,Char,20
pp,PPRFTDTC,Date/TimeofReferencePoint,Char,20
