path,attribute,value
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001077\negative\01\results\unit-test-coreid-DDF00213-negative-1.json,# Referenced Study Interventions,1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001077\negative\01\results\unit-test-coreid-DDF00213-negative-1.json,model.code,C82639
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001077\negative\01\results\unit-test-coreid-DDF00213-negative-1.json,model.decode,Parallel Study
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001077\negative\01\results\unit-test-coreid-DDF00213-negative-1.json,name,Study Design 1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001077\negative\01\results\unit-test-coreid-DDF00213-negative-1.json,studyType.code,C98388
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001077\negative\01\results\unit-test-coreid-DDF00213-negative-1.json,studyType.decode,Interventional Study
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001077\negative\01\results\unit-test-coreid-DDF00213-negative-1.json,# Referenced Study Interventions,0
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001077\negative\01\results\unit-test-coreid-DDF00213-negative-1.json,model.code,C82638
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001077\negative\01\results\unit-test-coreid-DDF00213-negative-1.json,model.decode,FACTORIAL
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001077\negative\01\results\unit-test-coreid-DDF00213-negative-1.json,name,Study Design 3
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001077\negative\01\results\unit-test-coreid-DDF00213-negative-1.json,studyType.code,C98388
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001077\negative\01\results\unit-test-coreid-DDF00213-negative-1.json,studyType.decode,Interventional Study
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001077\negative\01\results\unit-test-coreid-DDF00213-negative-1.json,# Referenced Study Interventions,1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001077\negative\01\results\unit-test-coreid-DDF00213-negative-1.json,model.code,C82637
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001077\negative\01\results\unit-test-coreid-DDF00213-negative-1.json,model.decode,CROSS-OVER
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001077\negative\01\results\unit-test-coreid-DDF00213-negative-1.json,name,Study Design 4
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001077\negative\01\results\unit-test-coreid-DDF00213-negative-1.json,studyType.code,C98388
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001077\negative\01\results\unit-test-coreid-DDF00213-negative-1.json,studyType.decode,Interventional Study
