path,attribute,value
,decode,CHILDCARE CENTER
,parent_rel,encounters
,$value_for_code,CHILD CARE CENTER
,$pref_term_for_code,Childcare Center
,$codelist_code,C127262
,$code_for_decode_value,
,$codelist_extensible,True
,codeSystemVersion,2023-12-15
,name,E1
,$code_for_decode_pref_term,C127785
,parent_id,StudyDesign_1
,code,C127785
,parent_entity,StudyDesign
,id,Encounter_1
,codeSystem,http://www.cdisc.org
,decode,HOSPITAL
,parent_rel,encounters
,$value_for_code,CLINIC
,$pref_term_for_code,Clinic
,$codelist_code,C127262
,$code_for_decode_value,C16696
,$codelist_extensible,True
,codeSystemVersion,2023-12-15
,name,E1
,$code_for_decode_pref_term,C16696
,parent_id,StudyDesign_1
,code,C51282
,parent_entity,StudyDesign
,id,Encounter_1
,codeSystem,http://www.cdisc.org
,decode,FARM
,parent_rel,encounters
,$value_for_code,
,$pref_term_for_code,
,$codelist_code,C127262
,$code_for_decode_value,C48953
,$codelist_extensible,True
,codeSystemVersion,2024-03-29
,name,E1
,$code_for_decode_pref_term,C48953
,parent_id,StudyDesign_1
,code,C48953xx
,parent_entity,StudyDesign
,id,Encounter_1
,codeSystem,http://www.cdisc.org
,decode,FIELD
,parent_rel,encounters
,$value_for_code,FIELD
,$pref_term_for_code,In the Field
,$codelist_code,C127262
,$code_for_decode_value,C102650
,$codelist_extensible,True
,codeSystemVersion,2023-12-15
,name,E1
,$code_for_decode_pref_term,
,parent_id,StudyDesign_1
,code,C102650
,parent_entity,StudyDesign
,id,Encounter_1
,codeSystem,CDISC SETTING SDTM Codelist
,decode,HEALTH FACILITY
,parent_rel,encounters
,$value_for_code,
,$pref_term_for_code,
,$codelist_code,C127262
,$code_for_decode_value,
,$codelist_extensible,
,codeSystemVersion,2023-DEC-15
,name,E1
,$code_for_decode_pref_term,
,parent_id,StudyDesign_1
,code,C21541
,parent_entity,StudyDesign
,id,Encounter_1
,codeSystem,http://www.cdisc.org
,decode,Outpatient Clinic
,parent_rel,encounters
,$value_for_code,OUTPATIENT CLINIC
,$pref_term_for_code,Ambulatory Care Facility
,$codelist_code,C127262
,$code_for_decode_value,C16281
,$codelist_extensible,True
,codeSystemVersion,2023-12-15
,name,E1
,$code_for_decode_pref_term,
,parent_id,StudyDesign_1
,code,C16281
,parent_entity,StudyDesign
,id,Encounter_1
,codeSystem,http://www.cdisc.org
