dataset,variable,label,type,length
tx,STUDYID,Study Identifier,Char,123
tx,DOMAIN,Domain Abbreviation,Char,TX
tx,SETCD,Set Code,Char,A1
tx,SET,Set Description,Char,ST+S9_C0
tx,TXSEQ,Sequence Number,Num,1
tx,TXPARMCD,Trial Set Parameter Short Name,Char,MTACTIND
tx,TXPARM,Trial Set Parameter,Char,Metabolic Activating Agent Name
tx,TXVAL,Trial Set Parameter Value,Char,0
to,STUDYID,Study Identifier,Char,200
to,DOMAIN,Domain Abbreviation,Char,200
to,SPTOBID,Applicant-Defined Tobacco Product ID,Char,40
to,TOSEQ,Sequence Number,Num,10
to,TOPARMCD,Tobacco Product ID Element Short Name,Char,40
to,TOPARM,Tobacco Product ID Element Name,Char,8
to,TOCAT,Category of Tobacco Product ID Element,Char,40
to,TOSCAT,Subcategory of Tobacco Prod ID Element,Char,50
to,TOVAL,Tobacco Product ID Element Value,Char,50
to,TOVALU,Tobacco Product ID Element Value Unit,Char,50
