dataset,variable,label,type,length
ml,STUDYID,Study Identifier,Char,50
ml,DOMAIN,Domain Abbreviation,Char,50
ml,USUBJID,Unique Subject Identifier,Char,50
ml,MLSEQ,Sequence Number,Num,8
ml,MLTPT,Planned Time Point Name,Char,50
ml,MLTPTNUM,Planned Time Point Number,Num,8
ml,MLELTM,Planned Elapsed Time from Time Point Ref,Char,50
ml,MLTPTREF,Time Point Reference,Char,50
ml,MLRFTDTC,Date/Time of Reference Time Point,Char,50
pc,STUDYID,Study Identifier,Char,50
pc,DOMAIN,Domain Abbreviation,Char,50
pc,USUBJID,Unique Subject Identifier,Char,50
pc,PCSEQ,Sequence Number,Num,8
pc,PCDTC,Date/Time of Specimen Collection,Char,50
pc,PCTPT,Planned Time Point Name,Char,50
pc,PCTPTNUM,Planned Time Point Number,Num,8
pc,PCELTM,Planned Elapsed Time from Time Point Ref,Char,50
pc,PCTPTREF,Time Point Reference,Char,50
pc,PCRFTDTC,Date/Time of Reference Point,Char,50
