Dataset,Record,Variable,Value
TR.csv,1,TRLAT,
TR.csv,2,TRLAT,
TR.csv,3,TRLAT,RIGHT
TR.csv,4,TRLAT,LEFT
TR.csv,5,TRLAT,
TR.csv,6,TRLAT,
TR.csv,7,TRLAT,RIGHT
TR.csv,8,TRLAT,LEFT
TR.csv,9,TRLAT,
TR.csv,10,TRLAT,
TR.csv,11,TRLAT,
TR.csv,12,TRLAT,RIGHT
TR.csv,13,TRLAT,LEFT
TR.csv,14,TRLAT,
TR.csv,15,TRLAT,
TR.csv,16,TRLAT,
TR.csv,17,TRLAT,
TR.csv,18,TRLAT,
TR.csv,19,TRLAT,
TR.csv,20,TRLAT,
TR.csv,21,TRLAT,
TR.csv,22,TRLAT,RIGHT
TR.csv,23,TRLAT,RIGHT
TR.csv,24,TRLAT,RIGHT
TR.csv,25,TRLAT,RIGHT
TR.csv,26,TRLAT,RIGHT
TR.csv,27,TRLAT,RIGHT
