dataset,variable,label,type,length
ec,STUDYID,Study Identifier,Char,12
ec,DOMAIN,Domain Abbreviation,Char,2
ec,USUBJID,Unique Subject Identifier,Char,8
ec,SPDEVID,Sponsor Device Identifier,Char,200
ec,ECSEQ,Sequence Number,Num,8
ec,ECTRT,Name of Treatment,Char,10
ec,ECPRESP,Pre-Specified,Char,1
ec,ECOCCUR,Occurrence,Char,1
ec,ECDOSE,Dose,Num,8
ec,ECDOSU,Dose Units,Char,2
ec,ECDOSFRM,Dose Form,Char,9
ec,ECDOSFRQ,Dosing Frequency per Interval,Char,2
ec,ECROUTE,Route of Administration,Char,12
ec,ECLOT,Lot Number,Char,200
ec,ECPSTRG,Pharmaceutical Strength,Num,8
ec,ECPSTRGU,Pharmaceutical Strength Units,Char,3
ec,EPOCH,Epoch,Char,9
ec,ECSTDTC,Start Date/Time of Treatment,Char,10
ec,ECENDTC,End Date/Time of Treatment,Char,10
ec,ECSTDY,Study Day of Start of Treatment,Num,8
ec,ECENDY,Study Day of End of Treatment,Num,8
ex,STUDYID,Study Identifier,Char,50
ex,DOMAIN,Domain Abbreviation,Char,50
ex,USUBJID,Unique Subject Identifier,Char,50
ex,SPDEVID,Sponsor Device Identifier,Char,200
ex,EXSEQ,Sequence Number,Num,8
ex,EXTRT,Name of Treatment,Char,50
ex,EXDOSE,Dose,Num,8
ex,EXDOSU,Dose Units,Char,50
ex,EXDOSFRM,Dose Form,Char,50
ex,EXDOSFRQ,Dosing Frequency per Interval,Char,50
ex,EXROUTE,Route of Administration,Char,50
ex,EXLOT,Lot Number,Char,50
ex,EPOCH,Epoch,Char,50
ex,EXSTDTC,Start Date/Time of Treatment,Char,50
ex,EXENDTC,End Date/Time of Treatment,Char,50
ex,EXSTDY,Study Day of Start of Treatment,Num,8
ex,EXENDY,Study Day of End of Treatment,Num,8
