dataset,variable,label,type,length
cm,STUDYID,Study Identifier,Char,50
cm,DOMAIN,Domain Abbreviation,Char,50
cm,USUBJID,Unique Subject Identifier,Char,50
cm,CMSEQ,Sequence Number,Num,8
cm,CMTRT,"Reported Name of Drug, Med, or Therapy",Char,50
cm,CMINDC,Indication,Char,50
cm,CMDOSE,Dose per Administration,Num,8
cm,CMDOSU,Dose Units,Char,50
cm,CMDOSFRQ,Dosing Frequency per Interval,Char,50
cm,CMROUTE,Route of Administration,Char,50
cm,EPOCH,Epoch,Char,50
cm,CMSTDTC,Start Date/Time of Medication,Char,50
cm,CMENDTC,End Date/Time of Medication,Char,50
cm,CMSTDY,Study Day of Start of Medication,Num,8
cm,CMENDY,Study Day of End of Medication,Num,8
cm,CMSTRTPT,Start Relative to Reference Time Point,Char,50
cm,CMSTTPT,Start Reference Time Point,Char,50
cm,CMENRTPT,End Relative to Reference Time Point,Char,50
cm,CMENTPT,End Reference Time Point,Char,50
