dataset,variable,label,type,length
InterventionalStudyDesign,parent_entity,Parent Entity Name,String,[1]
InterventionalStudyDesign,parent_id,Parent Entity Id,String,[1]
InterventionalStudyDesign,parent_rel,Name of Relationship from Parent Entity,String,[1]
InterventionalStudyDesign,rel_type,Type of Relationship,String,[1]
InterventionalStudyDesign,id,(Interventional Study Design Id),String,[1]
InterventionalStudyDesign,name,Interventional Study Design Name,String,[1]
InterventionalStudyDesign,label,Interventional Study Design Label,String,[0..1]
InterventionalStudyDesign,description,Interventional Study Design Description,String,[0..1]
InterventionalStudyDesign,rationale,Interventional Study Design Rationale,String,[1]
InterventionalStudyDesign,therapeuticAreas,Interventional Study Design Therapeutic Areas [Any Exist],Boolean,Code[0..*]
InterventionalStudyDesign,studyType,Interventional Study Design Study Type [Exists],Boolean,Code[0..1]
InterventionalStudyDesign,studyType.id,Interventional Study Design Study Type / (Code Id),String,Code[0..1]>id[1]
InterventionalStudyDesign,studyType.code,Interventional Study Design Study Type / Code Value,String,Code[0..1]>code[1]
InterventionalStudyDesign,studyType.codeSystem,Interventional Study Design Study Type / Code System Name,String,Code[0..1]>codeSystem[1]
InterventionalStudyDesign,studyType.codeSystemVersion,Interventional Study Design Study Type / Code System Version,String,Code[0..1]>codeSystemVersion[1]
InterventionalStudyDesign,studyType.decode,Interventional Study Design Study Type / Decode,String,Code[0..1]>decode[1]
InterventionalStudyDesign,studyType.instanceType,Interventional Study Design Study Type / (Code Instance Type),String,Code[0..1]>instanceType[1]
InterventionalStudyDesign,characteristics,Interventional Study Design Characteristics [Any Exist],Boolean,Code[0..*]
InterventionalStudyDesign,studyPhase,Interventional Study Design Study Phase [Exists],Boolean,AliasCode[0..1]
InterventionalStudyDesign,studyPhase.id,Interventional Study Design Study Phase / (Alias Code Id),String,AliasCode[0..1]>id[1]
InterventionalStudyDesign,studyPhase.standardCode,Interventional Study Design Study Phase / Standard Code [Exists],Boolean,Code[1]
InterventionalStudyDesign,studyPhase.standardCode.id,Interventional Study Design Study Phase / Standard Code / (Code Id),String,AliasCode[0..1]>Code[1]>id[1]
InterventionalStudyDesign,studyPhase.standardCode.code,Interventional Study Design Study Phase / Standard Code / Code Value,String,AliasCode[0..1]>Code[1]>code[1]
InterventionalStudyDesign,studyPhase.standardCode.codeSystem,Interventional Study Design Study Phase / Standard Code / Code System Name,String,AliasCode[0..1]>Code[1]>codeSystem[1]
InterventionalStudyDesign,studyPhase.standardCode.codeSystemVersion,Interventional Study Design Study Phase / Standard Code / Code System Version,String,AliasCode[0..1]>Code[1]>codeSystemVersion[1]
InterventionalStudyDesign,studyPhase.standardCode.decode,Interventional Study Design Study Phase / Standard Code / Decode,String,AliasCode[0..1]>Code[1]>decode[1]
InterventionalStudyDesign,studyPhase.standardCode.instanceType,Interventional Study Design Study Phase / Standard Code / (Code Instance Type),String,AliasCode[0..1]>Code[1]>instanceType[1]
InterventionalStudyDesign,studyPhase.standardCodeAliases,Interventional Study Design Study Phase / Standard Code Aliases [Any Exist],Boolean,Code[0..*]
InterventionalStudyDesign,studyPhase.instanceType,Interventional Study Design Study Phase / (Alias Code Instance Type),String,AliasCode[0..1]>instanceType[1]
InterventionalStudyDesign,notes,Interventional Study Design Notes [Any Exist],Boolean,CommentAnnotation[0..*]
InterventionalStudyDesign,activities,(Interventional Study Design Activities) [Any Exist],Boolean,Activity[0..*]
InterventionalStudyDesign,biospecimenRetentions,(Interventional Study Design Biospecimen Retentions) [Any Exist],Boolean,BiospecimenRetention[0..*]
InterventionalStudyDesign,eligibilityCriteria,(Interventional Study Design Eligibility Criteria) [Any Exist],Boolean,EligibilityCriterion[1..*]
InterventionalStudyDesign,encounters,(Interventional Study Design Encounters) [Any Exist],Boolean,Encounter[0..*]
InterventionalStudyDesign,estimands,(Interventional Study Design Estimands) [Any Exist],Boolean,Estimand[0..*]
InterventionalStudyDesign,indications,(Interventional Study Design Indications) [Any Exist],Boolean,Indication[0..*]
InterventionalStudyDesign,objectives,(Interventional Study Design Objectives) [Any Exist],Boolean,Objective[0..*]
InterventionalStudyDesign,scheduleTimelines,(Interventional Study Design Schedule Timelines) [Any Exist],Boolean,ScheduleTimeline[0..*]
InterventionalStudyDesign,arms,(Interventional Study Design Arms) [Any Exist],Boolean,StudyArm[1..*]
InterventionalStudyDesign,studyCells,(Interventional Study Design Study Cells) [Any Exist],Boolean,StudyCell[1..*]
InterventionalStudyDesign,documentVersionIds,(Interventional Study Design Document Versions) [Identifiers] [Any Exist],Boolean,string[0..*] (StudyDefinitionDocumentVersion.id)
InterventionalStudyDesign,elements,(Interventional Study Design Elements) [Any Exist],Boolean,StudyElement[0..*]
InterventionalStudyDesign,studyInterventionIds,(Interventional Study Design Study Interventions) [Identifiers] [Any Exist],Boolean,string[0..*] (StudyIntervention.id)
InterventionalStudyDesign,epochs,(Interventional Study Design Epochs) [Any Exist],Boolean,StudyEpoch[1..*]
InterventionalStudyDesign,population,(Interventional Study Design Population) [Exists],Boolean,StudyDesignPopulation[1]
InterventionalStudyDesign,population.id,(Interventional Study Design Population) / (Study Design Population Id),String,StudyDesignPopulation[1]>id[1]
InterventionalStudyDesign,population.name,(Interventional Study Design Population) / Study Design Population Name,String,StudyDesignPopulation[1]>name[1]
InterventionalStudyDesign,population.label,(Interventional Study Design Population) / Study Design Population Label,String,StudyDesignPopulation[1]>label[0..1]
InterventionalStudyDesign,population.description,(Interventional Study Design Population) / Study Design Population Description,String,StudyDesignPopulation[1]>description[0..1]
InterventionalStudyDesign,population.plannedSex,(Interventional Study Design Population) / Study Design Population Planned Sex [Any Exist],Boolean,Code[0..2]
InterventionalStudyDesign,population.includesHealthySubjects,(Interventional Study Design Population) / Study Design Population Includes Healthy Subjects Indicator,Boolean,StudyDesignPopulation[1]>includesHealthySubjects[1]
InterventionalStudyDesign,population.plannedAge,(Interventional Study Design Population) / Study Design Population Planned Age [Exists],Boolean,Range[0..1]
InterventionalStudyDesign,population.plannedAge.id,(Interventional Study Design Population) / Study Design Population Planned Age / (Range Id),String,StudyDesignPopulation[1]>Range[0..1]>id[1]
InterventionalStudyDesign,population.plannedAge.minValue,(Interventional Study Design Population) / Study Design Population Planned Age / Minimum Value [Exists],Boolean,Quantity[1]
InterventionalStudyDesign,population.plannedAge.minValue.id,(Interventional Study Design Population) / Study Design Population Planned Age / Minimum Value / (Quantity Id),String,StudyDesignPopulation[1]>Range[0..1]>Quantity[1]>id[1]
InterventionalStudyDesign,population.plannedAge.minValue.value,(Interventional Study Design Population) / Study Design Population Planned Age / Minimum Value / Quantity Value,Float,StudyDesignPopulation[1]>Range[0..1]>Quantity[1]>value[1]
InterventionalStudyDesign,population.plannedAge.minValue.unit,(Interventional Study Design Population) / Study Design Population Planned Age / Minimum Value / Quantity Unit [Exists],Boolean,AliasCode[0..1]
InterventionalStudyDesign,population.plannedAge.minValue.unit.id,(Interventional Study Design Population) / Study Design Population Planned Age / Minimum Value / Quantity Unit / (Alias Code Id),String,StudyDesignPopulation[1]>Range[0..1]>Quantity[1]>AliasCode[0..1]>id[1]
InterventionalStudyDesign,population.plannedAge.minValue.unit.standardCode,(Interventional Study Design Population) / Study Design Population Planned Age / Minimum Value / Quantity Unit / Standard Code [Exists],Boolean,Code[1]
InterventionalStudyDesign,population.plannedAge.minValue.unit.standardCode.id,(Interventional Study Design Population) / Study Design Population Planned Age / Minimum Value / Quantity Unit / Standard Code / (Code Id),String,StudyDesignPopulation[1]>Range[0..1]>Quantity[1]>AliasCode[0..1]>Code[1]>id[1]
InterventionalStudyDesign,population.plannedAge.minValue.unit.standardCode.code,(Interventional Study Design Population) / Study Design Population Planned Age / Minimum Value / Quantity Unit / Standard Code / Code Value,String,StudyDesignPopulation[1]>Range[0..1]>Quantity[1]>AliasCode[0..1]>Code[1]>code[1]
InterventionalStudyDesign,population.plannedAge.minValue.unit.standardCode.codeSystem,(Interventional Study Design Population) / Study Design Population Planned Age / Minimum Value / Quantity Unit / Standard Code / Code System Name,String,StudyDesignPopulation[1]>Range[0..1]>Quantity[1]>AliasCode[0..1]>Code[1]>codeSystem[1]
InterventionalStudyDesign,population.plannedAge.minValue.unit.standardCode.codeSystemVersion,(Interventional Study Design Population) / Study Design Population Planned Age / Minimum Value / Quantity Unit / Standard Code / Code System Version,String,StudyDesignPopulation[1]>Range[0..1]>Quantity[1]>AliasCode[0..1]>Code[1]>codeSystemVersion[1]
InterventionalStudyDesign,population.plannedAge.minValue.unit.standardCode.decode,(Interventional Study Design Population) / Study Design Population Planned Age / Minimum Value / Quantity Unit / Standard Code / Decode,String,StudyDesignPopulation[1]>Range[0..1]>Quantity[1]>AliasCode[0..1]>Code[1]>decode[1]
InterventionalStudyDesign,population.plannedAge.minValue.unit.standardCode.instanceType,(Interventional Study Design Population) / Study Design Population Planned Age / Minimum Value / Quantity Unit / Standard Code / (Code Instance Type),String,StudyDesignPopulation[1]>Range[0..1]>Quantity[1]>AliasCode[0..1]>Code[1]>instanceType[1]
