path,attribute,value
/StudyTitle/0,parent_entity,StudyVersion
/StudyTitle/0,parent_id,StudyVersion_1
/StudyTitle/0,parent_rel,titles
/StudyTitle/0,id,StudyTitle_1
/StudyTitle/0,text,LZZT
/StudyTitle/0,type.code,C94108
/StudyTitle/0,type.decode,Study Acronym
/StudyTitle/1,parent_entity,StudyVersion
/StudyTitle/1,parent_id,StudyVersion_1
/StudyTitle/1,parent_rel,titles
/StudyTitle/1,id,StudyTitle_2
/StudyTitle/1,text,Xanomeline (LY246708)
/StudyTitle/1,type.code,C99905x1
/StudyTitle/1,type.decode,Study Acronym
/StudyTitle/2,parent_entity,StudyVersion
/StudyTitle/2,parent_id,StudyVersion_1
/StudyTitle/2,parent_rel,titles
/StudyTitle/2,id,StudyTitle_3
/StudyTitle/2,text,Safety and Efficacy of the Xanomeline Transdermal Therapeutic System (TTS) in Patients with Mild to Moderate Alzheimer's Disease
/StudyTitle/2,type.code,C99905x2
/StudyTitle/2,type.decode,Official Study Title
/StudyTitle/3,parent_entity,StudyVersion
/StudyTitle/3,parent_id,StudyVersion_1
/StudyTitle/3,parent_rel,titles
/StudyTitle/3,id,StudyTitle_4
/StudyTitle/3,text,Safety and Efficacy of the Xanomeline Transdermal Therapeutic System (TTS) in Patients with Mild to Moderate Alzheimer's Disease
/StudyTitle/3,type.code,C99905x2
/StudyTitle/3,type.decode,Public Study Title
