dataset,variable,label,type,length
cm.xpt,STUDYID,Study Identifier,Char,50
cm.xpt,DOMAIN,Domain Abbreviation,Char,50
cm.xpt,USUBJID,Unique Subject Identifier,Char,50
cm.xpt,CMSEQ,Sequence Number,Num,8
cm.xpt,CMTRT,"Reported Name of Drug, Med, or Therapy",Char,50
cm.xpt,CMPRESP,CM Pre-specified,Char,50
cm.xpt,CMOCCUR,CM Occurrence,Char,50
cm.xpt,CMSTAT,Completion Status,Char,50
cm.xpt,CMREASND,Reason Medication Not Collected,Char,50
mh.xpt,STUDYID,Study Identifier,Char,50
mh.xpt,DOMAIN,Domain Abbreviation,Char,50
mh.xpt,USUBJID,Unique Subject Identifier,Char,50
mh.xpt,MHSEQ,Sequence Number,Num,8
mh.xpt,MHTERM,Reported Term for the Medical History,Char,50
mh.xpt,MHPRESP,Medical History Event Pre-Specified,Char,50
mh.xpt,MHOCCUR,Medical History Occurrence,Char,50
mh.xpt,MHSTAT,Completion Status,Char,50
mh.xpt,MHREASND,Reason Medical History Not Collected,Char,50
