dataset,variable,label,type,length
adsl.xpt,STUDYID,Study Identifier,Char,50
adsl.xpt,USUBJID,Unique Subject Identifier,Char,50
adsl.xpt,FASFL,Full Analysis Set Population Flag,Char,50
adsl.xpt,SAFFL,Safety Population Flag,Char,50
adsl.xpt,ITTFL,Intent-To-Treat Population Flag,Char,50
adsl.xpt,PPROTFL,Per-Protocol Population Flag,Char,50
adsl.xpt,COMPLFL,Completers Population Flag,Char,50
adsl.xpt,RANDFL,Randomized Population Flag,Char,50
adsl.xpt,ENRLFL,Enrolled Population Flag,Char,50
adsl.xpt,ARM,Description of Planned Arm,Char,50
adsl.xpt,ACTARM,Description of Actual Arm,Char,50
advs.xpt,Subject Identifier for the Study,Char,50,1001
advs.xpt,Analysis Visit,Char,50,Baseline
advs.xpt,Analysis Relative Day,Num,8,0
advs.xpt,Parameter,Char,50,SUPINE SYSBP (mm Hg)
advs.xpt,Baseline Value,Num,8,161
advs.xpt,Change from Baseline,Num,8,
advs.xpt,Analysis Value,Num,8,161
advs.xpt,Derivation Type,Char,50,
advs.xpt,Analysis Flag zz,Char,50,Y
advs.xpt,Analysis Criterion y,Char,50,Systolic Pressure >160 and Change from Baseline in Systolic Pressure>10
advs.xpt,Criterion y Evaluation Result Flag,Char,50,Y
advs.xpt,Analysis Date,Num,8,38370
