dataset,variable,label,type,length
lb.xpt,STUDYID,Study Identifier,Char,12
lb.xpt,DOMAIN,Domain Abbreviation,Char,2
lb.xpt,USUBJID,Unique Subject Identifier,Char,8
lb.xpt,LBSEQ,Sequence Number,Num,8
lb.xpt,LBTESTCD,Lab Test or Examination Short Name,Char,7
lb.xpt,LBTEST,Lab Test or Examination Name,Char,39
lb.xpt,LBCAT,Category for Lab Test,Char,10
lb.xpt,LBORRES,Result or Finding in Original Units,Char,6
lb.xpt,LBORRESU,Original Units,Char,7
lb.xpt,LBORNRLO,Reference Range Lower Limit in Orig Unit,Char,200
lb.xpt,LBORNRHI,Reference Range Upper Limit in Orig Unit,Char,200
lb.xpt,LBSTRESC,Character Result/Finding in Std Format,Char,8
lb.xpt,LBSTRESN,Numeric Result/Finding in Standard Units,Num,8
lb.xpt,LBSTRESU,Standard Units,Char,7
lb.xpt,LBSTNRLO,Reference Range Lower Limit-Std Units,Num,8
lb.xpt,LBSTNRHI,Reference Range Upper Limit-Std Units,Num,8
lb.xpt,LBNRIND,Reference Range Indicator,Char,8
lb.xpt,LBLOBXFL,Last Observation Before Exposure Flag,Char,1
lb.xpt,VISITNUM,Visit Number,Num,8
lb.xpt,VISIT,Visit Name,Char,200
lb.xpt,EPOCH,Epoch,Char,9
lb.xpt,LBDTC,Date/Time of Specimen Collection,Char,19
lb.xpt,LBDY,Study Day of Specimen Collection,Num,8
oe.xpt,STUDYID,Study Identifier,Char,12
oe.xpt,DOMAIN,Domain Abbreviation,Char,2
oe.xpt,USUBJID,Unique Subject Identifier,Char,8
oe.xpt,FOCID,Focus of Study-Specific Interest,Char,2
oe.xpt,OESEQ,Sequence Number,Num,8
oe.xpt,OETESTCD,Short Name of Ophthalmic Test or Exam,Char,8
oe.xpt,OETEST,Name of Ophthalmic Test or Exam,Char,18
oe.xpt,OEORRES,Result or Finding in Original Units,Char,200
oe.xpt,OESTRESC,Character Result/Finding in Std Format,Char,200
oe.xpt,OELOC,Location Used for the Measurement,Char,21
oe.xpt,OELAT,Laterality,Char,5
oe.xpt,OEMETHOD,Method of Test or Examination,Char,9
oe.xpt,OELOBXFL,Last Observation Before Exposure Flag,Char,1
oe.xpt,VISITNUM,Visit Number,Num,8
oe.xpt,VISIT,Visit Name,Char,200
oe.xpt,EPOCH,Epoch,Char,9
oe.xpt,OEDTC,Date/Time of Collection,Char,200
oe.xpt,OEDY,Study Day of Visit/Collection/Exam,Num,8
sv.xpt,STUDYID,Study Identifier,Char,12
sv.xpt,DOMAIN,Domain Abbreviation,Char,2
sv.xpt,USUBJID,Unique Subject Identifier,Char,8
sv.xpt,VISITNUM,Visit Number,Num,8
sv.xpt,VISIT,Visit Name,Char,200
sv.xpt,SVPRESP,Pre-specified,Char,1
sv.xpt,SVOCCUR,Occurrence,Char,1
sv.xpt,SVSTDTC,Start Date/Time of Visit,Char,10
sv.xpt,SVENDTC,End Date/Time of Visit,Char,10
sv.xpt,SVSTDY,Study Day of Start of Visit,Num,8
sv.xpt,SVENDY,Study Day of End of Visit,Num,8
sv.xpt,SVUPDES,Description of Unplanned Visit,Char,200
tv.xpt,STUDYID,Study Identifier,Char,12
tv.xpt,DOMAIN,Domain Abbreviation,Char,2
tv.xpt,VISITNUM,Visit Number,Num,8
tv.xpt,VISIT,Visit Name,Char,200
tv.xpt,ARMCD,Planned Arm Code,Char,8
tv.xpt,TVSTRL,Visit Start Rule,Char,200
tv.xpt,TVENRL,Visit End Rule,Char,200
vs.xpt,STUDYID,Study Identifier,Char,12
vs.xpt,DOMAIN,Domain Abbreviation,Char,2
vs.xpt,USUBJID,Unique Subject Identifier,Char,8
vs.xpt,VSSEQ,Sequence Number,Num,8
vs.xpt,VSTESTCD,Vital Signs Test Short Name,Char,6
vs.xpt,VSTEST,Vital Signs Test Name,Char,24
vs.xpt,VSPOS,Vital Signs Position of Subject,Char,8
vs.xpt,VSORRES,Result or Finding in Original Units,Char,8
vs.xpt,VSORRESU,Original Units,Char,9
vs.xpt,VSSTRESC,Character Result/Finding in Std Format,Char,200
vs.xpt,VSSTRESN,Numeric Result/Finding in Standard Units,Num,8
vs.xpt,VSSTRESU,Standard Units,Char,9
vs.xpt,VSSTAT,Completion Status,Char,8
vs.xpt,VSLOC,Location of Vital Signs Measurement,Char,11
vs.xpt,VSLOBXFL,Last Observation Before Exposure Flag,Char,1
vs.xpt,VSREPNUM,Repetition Number,Num,8
vs.xpt,VISITNUM,Visit Number,Num,8
vs.xpt,VISIT,Visit Name,Char,200
vs.xpt,EPOCH,Epoch,Char,9
vs.xpt,VSDTC,Date/Time of Measurements,Char,10
vs.xpt,VSDY,Study Day of Vital Signs,Num,8
