dataset,variable,label,type,length
dm,STUDYID,Study Identifier,Char,50
dm,DOMAIN,Domain Abbreviation,Char,50
dm,USUBJID,Unique Subject Identifier,Char,50
dm,ARM,Description of Planned Arm,Char,50
dm,ACTARMCD,Actual Arm Code,Char,50
dm,ACTARM,Description of Actual Arm,Char,50
dm,ARMNRS,Reason Arm and/or Actual Arm is Null,Char,50
dm,ACTARMUD,Description of Unplanned Actual Arm,Char,50
dm,RFSTDTC,Subject Reference Start Date/Time,Char,10
suppdm,STUDYID,Study Identifier,Char,12
suppdm,RDOMAIN,Related Domain Abbreviation,Char,6
suppdm,USUBJID,Unique Subject Identifier,Char,8
suppdm,IDVAR,Identifying Variable,Char,200
suppdm,IDVARVAL,Identifying Variable Value,Char,200
suppdm,QNAM,Qualifier Variable Name,Char,8
suppdm,QLABEL,Qualifier Variable Label,Char,40
suppdm,QVAL,Data Value,Char,200
suppdm,QORIG,Origin,Char,13
suppdm,QEVAL,Evaluator,Char,200
suppec,STUDYID,Study Identifier,Char,12
suppec,RDOMAIN,Related Domain Abbreviation,Char,6
suppec,USUBJID,Unique Subject Identifier,Char,8
suppec,IDVAR,Identifying Variable,Char,200
suppec,IDVARVAL,Identifying Variable Value,Char,200
suppec,QNAM,Qualifier Variable Name,Char,8
suppec,QLABEL,Qualifier Variable Label,Char,40
suppec,QVAL,Data Value,Char,200
suppec,QORIG,Origin,Char,13
suppec,QEVAL,Evaluator,Char,200
