path,attribute,value
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001053\negative\01\results\unit-test-coreid-DDF00170-negative-1.json,StudyVersion.id,StudyVersion_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001053\negative\01\results\unit-test-coreid-DDF00170-negative-1.json,StudyVersion.versionIdentifier,2
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001053\negative\01\results\unit-test-coreid-DDF00170-negative-1.json,abbreviatedText,HR
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001053\negative\01\results\unit-test-coreid-DDF00170-negative-1.json,expandedText,hour
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001053\negative\01\results\unit-test-coreid-DDF00170-negative-1.json,StudyVersion.id,StudyVersion_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001053\negative\01\results\unit-test-coreid-DDF00170-negative-1.json,StudyVersion.versionIdentifier,2
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001053\negative\01\results\unit-test-coreid-DDF00170-negative-1.json,abbreviatedText,HR
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001053\negative\01\results\unit-test-coreid-DDF00170-negative-1.json,expandedText,heart rate
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001053\negative\01\results\unit-test-coreid-DDF00170-negative-1.json,StudyVersion.id,StudyVersion_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001053\negative\01\results\unit-test-coreid-DDF00170-negative-1.json,StudyVersion.versionIdentifier,2
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001053\negative\01\results\unit-test-coreid-DDF00170-negative-1.json,abbreviatedText,PUF
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001053\negative\01\results\unit-test-coreid-DDF00170-negative-1.json,expandedText,puffs
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001053\negative\01\results\unit-test-coreid-DDF00170-negative-1.json,StudyVersion.id,StudyVersion_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001053\negative\01\results\unit-test-coreid-DDF00170-negative-1.json,StudyVersion.versionIdentifier,2
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001053\negative\01\results\unit-test-coreid-DDF00170-negative-1.json,abbreviatedText,PUF
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001053\negative\01\results\unit-test-coreid-DDF00170-negative-1.json,expandedText,plasma ultrafiltrate
