dataset,variable,label,type,length
mb.xpt,STUDYID,Study Identifier,Char,50
mb.xpt,DOMAIN,Domain Abbreviation,Char,50
mb.xpt,USUBJID,Unique Subject Identifier,Char,50
mb.xpt,MBSEQ,Sequence Number,Num,8
mb.xpt,MBREFID,Reference ID,Char,50
mb.xpt,MBLNKID,Link ID,Char,50
mb.xpt,MBTESTCD,Microbiology Test or Finding Short Name,Char,50
mb.xpt,MBTEST,Microbiology Test or Finding Name,Char,50
mb.xpt,MBORRES,Result or Finding in Original Units,Char,50
mb.xpt,MBSTRESC,Result or Finding in Standard Format,Char,50
mb.xpt,MBNAM,Laboratory/Vendor Name,Char,50
mb.xpt,MBSPEC,Specimen Material Type,Char,50
mb.xpt,MBLOC,Specimen Collection Location,Char,50
mb.xpt,MBMETHOD,Method of Test or Examination,Char,50
mb.xpt,VISITNUM,Visit Number,Num,8
mb.xpt,VISIT,Visit Name,Char,50
mb.xpt,MBDTC,Date/Time of Collection,Char,50
ms.xpt,STUDYID,Study Identifier,Char,50
ms.xpt,DOMAIN,Domain Abbreviation,Char,50
ms.xpt,USUBJID,Unique Subject Identifier,Char,50
ms.xpt,NHOID,Non-host Organism ID,Char,50
ms.xpt,MSSEQ,Sequence Number,Num,8
ms.xpt,MSGRPID,Group ID,Char,50
ms.xpt,MSREFID,Reference ID,Char,50
ms.xpt,MSLNKGRP,Link Group ID,Char,50
ms.xpt,MSTESTCD,Short Name of Assessment,Char,50
ms.xpt,MSTEST,Name of Assessment,Char,50
ms.xpt,MSAGENT,Agent Name,Char,50
ms.xpt,MSCONC,Agent Concentration,Num,8
ms.xpt,MSCONCU,Agent Concentration Units,Char,50
ms.xpt,MSORRES,Result or Finding in Original Units,Char,50
ms.xpt,MSORRESU,Original Units,Char,50
ms.xpt,MSSTRESC,Result or Finding in Standard Format,Char,50
ms.xpt,MSSTRESN,Numeric Result/Finding in Standard Units,Num,8
ms.xpt,MSSTRESU,Standard Units,Char,50
ms.xpt,MSNAM,Laboratory/Vendor Name,Char,50
ms.xpt,MSMETHOD,Method of Test or Examination,Char,50
ms.xpt,MSDTC,Date/Time of Collection,Char,50
