dataset,variable,label,type,length
gv,STUDYID,Study Identifier,Char,10
gv,DOMAIN,Domain Abbreviation,Char,2
gv,USUBJID,Unique Subject Identifier,Char,14
gv,GVSEQ,Sequence Number,Num,8
gv,GVREFID,Specimen Identifier,Char,4
gv,GVTESTCD,Lab Test or Examination Short Name,Char,8
gv,GVTEST,Lab Test or Examination Name,Char,25
gv,GVCAT,Category for Genetox In-Vivo Test,Char,18
gv,GVSCAT,Subcategory for Genetox In-Vivo Test,Char,18
gv,GVORRES,Result or Finding in Original Units,Char,6
gv,GVORRESU,Unit of the Original Result,Char,6
gv,GVSPEC,Specimen Material Type,Char,20
gv,GVDTC,Date/Time of Specimen Collection,Char,20
