dataset,variable,label,type,length
fa.xpt,STUDYID,Study Identifier,Char,12
fa.xpt,DOMAIN,Domain Abbreviation,Char,2
fa.xpt,USUBJID,Unique Subject Identifier,Char,8
fa.xpt,FASEQ,Sequence Number,Num,8
fa.xpt,FALNKGRP,Link Group ID,Char,200
fa.xpt,FATESTCD,Findings About Test Short Name,Char,5
fa.xpt,FATEST,Findings About Test Name,Char,20
fa.xpt,FAOBJ,Object of the Observation,Char,10
fa.xpt,FACAT,Category for Findings About,Char,23
fa.xpt,FAORRES,Result or Finding in Original Units,Char,8
fa.xpt,FASTRESC,Character Result/Finding in Std Format,Char,8
fa.xpt,FALOC,Location of the Finding About,Char,3
fa.xpt,VISITNUM,Visit Number,Num,8
fa.xpt,EPOCH,Epoch,Char,9
fa.xpt,FADTC,Date/Time of Collection,Char,10
fa.xpt,FADY,Study Day of Collection,Num,8
facm.xpt,STUDYID,Study Identifier,Char,12
facm.xpt,DOMAIN,Domain Abbreviation,Char,2
facm.xpt,USUBJID,Unique Subject Identifier,Char,8
facm.xpt,FASEQ,Sequence Number,Num,8
facm.xpt,FALNKGRP,Link Group ID,Char,200
facm.xpt,FATESTCD,Findings About Test Short Name,Char,5
facm.xpt,FATEST,Findings About Test Name,Char,20
facm.xpt,FAOBJ,Object of the Observation,Char,10
facm.xpt,FACAT,Category for Findings About,Char,23
facm.xpt,FAORRES,Result or Finding in Original Units,Char,8
facm.xpt,FASTRESC,Character Result/Finding in Std Format,Char,8
facm.xpt,FALOC,Location of the Finding About,Char,3
facm.xpt,VISITNUM,Visit Number,Num,8
facm.xpt,EPOCH,Epoch,Char,9
facm.xpt,FADTC,Date/Time of Collection,Char,10
facm.xpt,FADY,Study Day of Collection,Num,8
fa1.xpt,STUDYID,Study Identifier,Char,12
fa1.xpt,DOMAIN,Domain Abbreviation,Char,2
fa1.xpt,USUBJID,Unique Subject Identifier,Char,8
fa1.xpt,FASEQ,Sequence Number,Num,8
fa1.xpt,FALNKGRP,Link Group ID,Char,200
fa1.xpt,FATESTCD,Findings About Test Short Name,Char,5
fa1.xpt,FATEST,Findings About Test Name,Char,20
fa1.xpt,FAOBJ,Object of the Observation,Char,10
fa1.xpt,FACAT,Category for Findings About,Char,23
fa1.xpt,FAORRES,Result or Finding in Original Units,Char,8
fa1.xpt,FASTRESC,Character Result/Finding in Std Format,Char,8
fa1.xpt,FALOC,Location of the Finding About,Char,3
fa1.xpt,VISITNUM,Visit Number,Num,8
fa1.xpt,EPOCH,Epoch,Char,9
fa1.xpt,FADTC,Date/Time of Collection,Char,10
fa1.xpt,FADY,Study Day of Collection,Num,8
