dataset,variable,label,type,length
cm,STUDYID,Study Identifier,Char,50
cm,DOMAIN,Domain Abbreviation,Char,50
cm,USUBJID,Unique Subject Identifier,Char,50
cm,CMSEQ,Sequence Number,Num,8
cm,CMTRT,"Reported Name of Drug, Med, or Therapy",Char,50
cm,CMPRESP,CM Pre-specified,Char,50
cm,CMOCCUR,CM Occurrence,Char,50
ec,STUDYID,Study Identifier,Char,12
ec,DOMAIN,Domain Abbreviation,Char,2
ec,USUBJID,Unique Subject Identifier,Char,8
ec,ECSEQ,Sequence Number,Num,8
ec,ECTRT,Name of Treatment,Char,10
ec,ECOCCUR,Occurrence,Char,1
ae,STUDYID,Study Identifier,Char,12
ae,DOMAIN,Domain Abbreviation,Char,2
ae,USUBJID,Unique Subject Identifier,Char,8
ae,AESEQ,Sequence Number,Num,8
ae,AELNKID,Link ID,Char,50
ae,AETERM,Reported Term for the Adverse Event,Char,200
ae,AEPRESP,Pre-Specified Adverse Event,Char,50
mh,STUDYID,Study Identifier,Char,50
mh,DOMAIN,Domain Abbreviation,Char,50
mh,USUBJID,Unique Subject Identifier,Char,50
mh,MHSEQ,Sequence Number,Num,8
mh,MHTERM,Reported Term for the Medical History,Char,50
mh,MHPRESP,Medical History Event Pre-Specified,Char,50
mh,MHOCCUR,Medical History Occurrence,Char,50
em,STUDYID,Study Identifier,Char,50
em,DOMAIN,Domain Abbreviation,Char,50
em,USUBJID,Unique Subject Identifier,Char,50
em,SPTOBID,Applicant-Defined Tobacco Product ID,Char,50
em,EMSEQ,Device Events Sequence Number,Num,50
em,EMTERM,Reported Term for Device Event,Char,50
em,EMDECOD,Device Events Dictionary-Derived Term,Char,50
em,EMPRESP,Device Event Pre-Specified,Char,50
em,EMOCCUR,Device Event Occurrence,Char,50
em,EMCAT,Category of Device Event,Char,50
em,EMACNDEV,Action Taken with Device,Char,50
em,EMPATT,Pattern of Device Event,Char,50
em,EMSTDTC,Start Date/Time of Device Event,Char,50
