dataset,variable,label,type,length
du.xpt,STUDYID,Study Identifier,Char,50
du.xpt,DOMAIN,Domain Abbreviation,Char,50
du.xpt,USUBJID,Unique Subject Identifier,Char,20
du.xpt,SPDEVID,Applicant Device Identifier,Char,8
du.xpt,DUSEQ,Sequence Number,Num,50
du.xpt,DUTESTCD,Device-In-Use Test Short Name,Char,50
du.xpt,DUTEST,Device-In-Use Test Name,Char,50
du.xpt,DUORRES,Result or Finding in Original Units,Char,50
du.xpt,DUORRESU,Original Units,Char,50
du.xpt,DUSTRESC,Result or Finding in Standard Format,Char,50
du.xpt,DUSTRESN,Numeric Result/Finding in Standard Units,Num,50
du.xpt,DUSTRESU,Standard Units,Char,50
do.xpt,STUDYID,Study Identifier,Char,50
do.xpt,DOMAIN,Domain Abbreviation,Char,50
do.xpt,SPDEVID,Applicant Device Identifier,Char,20
do.xpt,DOSEQ,Sequence Number,Num,8
do.xpt,DOTESTCD,Device Property Short Name,Char,50
do.xpt,DOTEST,Device Property Test Name,Char,50
di.xpt,STUDYID,Study Identifier,Char,50
di.xpt,DOMAIN,Domain Abbreviation,Char,50
di.xpt,SPDEVID,Applicant Device Identifier,Char,20
di.xpt,DISEQ,Sequence Number,Num,8
di.xpt,DIPARMCD,Device Identifier Element Short Name,Char,50
di.xpt,DIPARM,Device Identifier Element Name,Char,50
di.xpt,DIVAL,Device Identifier Element Value,Char,50
