dataset,variable,label,type,length
qscg.xpt,STUDYID,Study Identifier,Char,12
qscg.xpt,DOMAIN,Domain Abbreviation,Char,4
qscg.xpt,USUBJID,Unique Subject Identifier,Char,8
qscg.xpt,QSSEQ,Sequence Number,Num,8
qscg.xpt,QSTESTCD,Question Short Name,Char,7
qscg.xpt,QSTEST,Question Name,Char,40
qscg.xpt,QSCAT,Category of Question,Char,5
qscg.xpt,QSORRES,Finding in Original Units,Char,23
qscg.xpt,QSSTRESC,Character Result/Finding in Std Format,Char,20
qscg.xpt,QSSTRESN,Numeric Finding in Standard Units,Num,8
qscg.xpt,QSLOBXFL,Last Observation Before Exposure Flag,Char,1
qscg.xpt,VISITNUM,Visit Number,Num,8
qscg.xpt,VISIT,Visit Name,Char,200
qscg.xpt,QSDTC,Date/Time of Finding,Char,10
qscg.xpt,QSDY,Study Day of Finding,Num,8
qspg.xpt,STUDYID,Study Identifier,Char,12
qspg.xpt,DOMAIN,Domain Abbreviation,Char,4
qspg.xpt,USUBJID,Unique Subject Identifier,Char,14
qspg.xpt,QSSEQ,Sequence Number,Num,8
qspg.xpt,QSTESTCD,Question Short Name,Char,7
qspg.xpt,QSTEST,Question Name,Char,40
qspg.xpt,QSCAT,Category of Question,Char,5
qspg.xpt,QSORRES,Finding in Original Units,Char,23
qspg.xpt,QSSTRESC,Character Result/Finding in Std Format,Char,20
qspg.xpt,QSSTRESN,Numeric Finding in Standard Units,Num,8
qspg.xpt,QSLOBXFL,Last Observation Before Exposure Flag,Char,1
qspg.xpt,VISITNUM,Visit Number,Num,8
qspg.xpt,VISIT,Visit Name,Char,200
qspg.xpt,QSDTC,Date/Time of Finding,Char,10
qspg.xpt,QSDY,Study Day of Finding,Num,8
suppqscg.xpt,STUDYID,Study Identifier,Char,12
suppqscg.xpt,RDOMAIN,Related Domain Abbreviation,Char,6
suppqscg.xpt,USUBJID,Unique Subject Identifier,Char,8
suppqscg.xpt,IDVAR,Identifying Variable,Char,200
suppqscg.xpt,IDVARVAL,Identifying Variable Value,Char,200
suppqscg.xpt,QNAM,Qualifier Variable Name,Char,8
suppqscg.xpt,QLABEL,Qualifier Variable Label,Char,40
suppqscg.xpt,QVAL,Data Value,Char,200
suppqscg.xpt,QORIG,Origin,Char,13
suppqscg.xpt,QEVAL,Evaluator,Char,200
