path,attribute,value
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000963\negative\02\results\unit-test-coreid-DDF00133-negative-2.json,StudyDesign.id,InterventionalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000963\negative\02\results\unit-test-coreid-DDF00133-negative-2.json,StudyDesign.name,Main Design
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000963\negative\02\results\unit-test-coreid-DDF00133-negative-2.json,cohorts.name,"[StudyCohort_1: COHORT1, StudyCohort_2: COHORT2]"
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000963\negative\02\results\unit-test-coreid-DDF00133-negative-2.json,cohorts.plannedEnrollmentNumber(value/range),"[StudyCohort_1: 10, StudyCohort_2: Missing]"
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000963\negative\02\results\unit-test-coreid-DDF00133-negative-2.json,cohorts.plannedEnrollmentNumber.id,"[StudyCohort_1: Quantity_102, StudyCohort_2: ]"
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000963\negative\02\results\unit-test-coreid-DDF00133-negative-2.json,name,POP1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000963\negative\02\results\unit-test-coreid-DDF00133-negative-2.json,plannedEnrollmentNumber(value/range),20 to 100
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000963\negative\02\results\unit-test-coreid-DDF00133-negative-2.json,plannedEnrollmentNumber.id,Range_101
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000963\negative\02\results\unit-test-coreid-DDF00133-negative-2.json,StudyDesign.id,InterventionalStudyDesign_2
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000963\negative\02\results\unit-test-coreid-DDF00133-negative-2.json,StudyDesign.name,Second Design
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000963\negative\02\results\unit-test-coreid-DDF00133-negative-2.json,cohorts.name,"[StudyCohort_3: COHORT3, StudyCohort_4: COHORT4]"
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000963\negative\02\results\unit-test-coreid-DDF00133-negative-2.json,cohorts.plannedEnrollmentNumber(value/range),"[StudyCohort_3: 10, StudyCohort_4: null]"
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000963\negative\02\results\unit-test-coreid-DDF00133-negative-2.json,cohorts.plannedEnrollmentNumber.id,"[StudyCohort_3: Quantity_112, StudyCohort_4: ]"
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000963\negative\02\results\unit-test-coreid-DDF00133-negative-2.json,name,POP2
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000963\negative\02\results\unit-test-coreid-DDF00133-negative-2.json,plannedEnrollmentNumber(value/range),20
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000963\negative\02\results\unit-test-coreid-DDF00133-negative-2.json,plannedEnrollmentNumber.id,Quantity_111
