dataset,variable,label,type,length
cm,STUDYID,Study Identifier,Char,50
cm,DOMAIN,Domain Abbreviation,Char,50
cm,USUBJID,Unique Subject Identifier,Char,50
cm,CMSEQ,Sequence Number,Num,8
cm,CMTRT,"Reported Name of Drug, Med, or Therapy",Char,50
cm,CMPRESP,CM Pre-specified,Char,50
cm,CMOCCUR,CM Occurrence,Char,50
cm,CMSTAT,Completion Status,Char,50
cm,CMREASND,Reason Medication Not Collected,Char,50
mh,STUDYID,Study Identifier,Char,50
mh,DOMAIN,Domain Abbreviation,Char,50
mh,USUBJID,Unique Subject Identifier,Char,50
mh,MHSEQ,Sequence Number,Num,8
mh,MHTERM,Reported Term for the Medical History,Char,50
mh,MHPRESP,Medical History Event Pre-Specified,Char,50
mh,MHOCCUR,Medical History Occurrence,Char,50
mh,MHSTAT,Completion Status,Char,50
mh,MHREASND,Reason Medical History Not Collected,Char,50
