dataset,variable,label,type,length
StudyDesignPopulation.xpt,parent_entity,Parent Entity Name,String,[1]
StudyDesignPopulation.xpt,parent_id,Parent Entity Id,String,[1]
StudyDesignPopulation.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
StudyDesignPopulation.xpt,rel_type,Type of Relationship,String,[1]
StudyDesignPopulation.xpt,id,(Study Design Population Id),String,[1]
StudyDesignPopulation.xpt,name,Target Study Population Name,String,[1]
StudyDesignPopulation.xpt,description,Target Study Population Description,String,[0..1]
StudyDesignPopulation.xpt,label,Study Design Population Label,String,[0..1]
StudyDesignPopulation.xpt,includesHealthySubjects,Study Design Population Includes Healthy Subjects Indicator,Boolean,[1]
StudyDesignPopulation.xpt,plannedSex,Study Design Population Planned Sex [Exists],Boolean,Code[0..1]
StudyDesignPopulation.xpt,criteria,(Study Design Population Criteria) [Any Exists],Boolean,EligibilityCriterion[1..*]
StudyDesignPopulation.xpt,plannedAge,Study Design Population Planned Age [Exists],Boolean,Range[0..1]
StudyDesignPopulation.xpt,plannedAge.id,Study Design Population Planned Age / (Range Id),String,Range[0..1].id[1]
StudyDesignPopulation.xpt,plannedAge.minValue,Study Design Population Planned Age / Minimum Value,Float,Range[0..1].minValue[1]
StudyDesignPopulation.xpt,plannedAge.maxValue,Study Design Population Planned Age / Maximum Value,Float,Range[0..1].maxValue[1]
StudyDesignPopulation.xpt,plannedAge.isApproximate,Study Design Population Planned Age / Value Range is Approximate Indicator,Boolean,Range[0..1].isApproximate[1]
StudyDesignPopulation.xpt,plannedAge.unit,Study Design Population Planned Age / Unit of Measure [Exists],Boolean,Range[0..1]>Code[0..1]
StudyDesignPopulation.xpt,plannedAge.unit.id,Study Design Population Planned Age / Unit of Measure / (Code Id),String,Range[0..1]>Code[0..1].id[1]
StudyDesignPopulation.xpt,plannedAge.unit.code,Study Design Population Planned Age / Unit of Measure / Code Value,String,Range[0..1]>Code[0..1].code[1]
StudyDesignPopulation.xpt,plannedAge.unit.codeSystem,Study Design Population Planned Age / Unit of Measure / Code System Name,String,Range[0..1]>Code[0..1].codeSystem[1]
StudyDesignPopulation.xpt,plannedAge.unit.codeSystemVersion,Study Design Population Planned Age / Unit of Measure / Code System Version,String,Range[0..1]>Code[0..1].codeSystemVersion[1]
StudyDesignPopulation.xpt,plannedAge.unit.decode,Study Design Population Planned Age / Unit of Measure / Decode,String,Range[0..1]>Code[0..1].decode[1]
StudyDesignPopulation.xpt,plannedEnrollmentNumber,Study Design Population Planned Enrollment Number [Exists],Boolean,Range[0..1]
StudyDesignPopulation.xpt,plannedEnrollmentNumber.id,Study Design Population Planned Enrollment Number / (Range Id),String,Range[0..1].id[1]
StudyDesignPopulation.xpt,plannedEnrollmentNumber.minValue,Study Design Population Planned Enrollment Number / Minimum Value,Float,Range[0..1].minValue[1]
StudyDesignPopulation.xpt,plannedEnrollmentNumber.maxValue,Study Design Population Planned Enrollment Number / Maximum Value,Float,Range[0..1].maxValue[1]
StudyDesignPopulation.xpt,plannedEnrollmentNumber.unit,Study Design Population Planned Enrollment Number / Unit of Measure [Exists],Boolean,Range[0..1]>Code[0..1]
StudyDesignPopulation.xpt,plannedEnrollmentNumber.isApproximate,Study Design Population Planned Enrollment Number / Value Range is Approximate Indicator,Boolean,Range[0..1].isApproximate[1]
StudyDesignPopulation.xpt,plannedCompletionNumber,Study Design Population Planned Completion Number [Exists],Boolean,Range[0..1]
StudyDesignPopulation.xpt,plannedCompletionNumber.id,Study Design Population Planned Completion Number / (Range Id),String,Range[0..1].id[1]
StudyDesignPopulation.xpt,plannedCompletionNumber.minValue,Study Design Population Planned Completion Number / Minimum Value,Float,Range[0..1].minValue[1]
StudyDesignPopulation.xpt,plannedCompletionNumber.maxValue,Study Design Population Planned Completion Number / Maximum Value,Float,Range[0..1].maxValue[1]
StudyDesignPopulation.xpt,plannedCompletionNumber.isApproximate,Study Design Population Planned Completion Number / Value Range is Approximate Indicator,Boolean,Range[0..1].isApproximate[1]
StudyDesignPopulation.xpt,plannedCompletionNumber.unit,Study Design Population Planned Completion Number / Unit of Measure [Exists],Boolean,Range[0..1]>Code[0..1]
StudyDesignPopulation.xpt,instanceType,Instance Type,String,[1]
StudyDesignPopulation.xpt,cohorts,(Study Design Population Cohorts) [Any Exists],Boolean,StudyCohort[0..*]
StudyArm.xpt,parent_entity,Parent Entity Name,String,[1]
StudyArm.xpt,parent_id,Parent Entity Id,String,[1]
StudyArm.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
StudyArm.xpt,rel_type,Type of Relationship,String,[1]
StudyArm.xpt,id,(Study Arm Id),String,[1]
StudyArm.xpt,name,Study Arm Name,String,[1]
StudyArm.xpt,description,Study Arm Description,String,[0..1]
StudyArm.xpt,label,Study Arm Label,String,[0..1]
StudyArm.xpt,dataOriginDescription,Study Arm Data Origin Description,String,[1]
StudyArm.xpt,instanceType,Instance Type,String,[1]
StudyArm.xpt,dataOriginType,Study Arm Data Origin Type [Exists],Boolean,Code[1]
StudyArm.xpt,dataOriginType.id,Study Arm Data Origin Type / (Code Id),String,Code[1].id[1]
StudyArm.xpt,dataOriginType.code,Study Arm Data Origin Type / Code Value,String,Code[1].code[1]
StudyArm.xpt,dataOriginType.codeSystem,Study Arm Data Origin Type / Code System Name,String,Code[1].codeSystem[1]
StudyArm.xpt,dataOriginType.codeSystemVersion,Study Arm Data Origin Type / Code System Version,String,Code[1].codeSystemVersion[1]
StudyArm.xpt,dataOriginType.decode,Study Arm Data Origin Type / Decode,String,Code[1].decode[1]
StudyArm.xpt,type,Study Arm Type [Exists],Boolean,Code[1]
