dataset,variable,label,type,length
BiomedicalConcept,parent_entity,Parent Entity Name,String,[1]
BiomedicalConcept,parent_id,Parent Entity Id,String,[1]
BiomedicalConcept,parent_rel,Name of Relationship from Parent Entity,String,[1]
BiomedicalConcept,rel_type,Type of Relationship,String,[1]
BiomedicalConcept,id,(Biomedical Concept Id),String,[1]
BiomedicalConcept,name,Biomedical Concept Name,String,[1]
BiomedicalConcept,label,Biomedical Concept Label,String,[0..1]
BiomedicalConcept,synonyms, [Any Exist],Boolean,[0..*]
BiomedicalConcept,reference,Biomedical Concept Reference,String,[1]
BiomedicalConcept,instanceType,Instance Type,String,[1]
BiomedicalConcept,code,Biomedical Concept Concept Code [Exists],Boolean,AliasCode[1]
BiomedicalConcept,code.id,Biomedical Concept Concept Code / (Alias Code Id),String,AliasCode[1].id[1]
BiomedicalConcept,code.standardCode,Biomedical Concept Concept Code / (Alias Code Standard Code) [Exists],Boolean,AliasCode[1]>Code[1]
BiomedicalConcept,code.standardCode.id,Biomedical Concept Concept Code / (Alias Code Standard Code) / (Code Id),String,AliasCode[1]>Code[1].id[1]
BiomedicalConcept,code.standardCode.code,Biomedical Concept Concept Code / (Alias Code Standard Code) / Code Value,String,AliasCode[1]>Code[1].code[1]
BiomedicalConcept,code.standardCode.codeSystem,Biomedical Concept Concept Code / (Alias Code Standard Code) / Code System Name,String,AliasCode[1]>Code[1].codeSystem[1]
BiomedicalConcept,code.standardCode.codeSystemVersion,Biomedical Concept Concept Code / (Alias Code Standard Code) / Code System Version,String,AliasCode[1]>Code[1].codeSystemVersion[1]
BiomedicalConcept,code.standardCode.decode,Biomedical Concept Concept Code / (Alias Code Standard Code) / Decode,String,AliasCode[1]>Code[1].decode[1]
BiomedicalConcept,code.standardCodeAliases,Biomedical Concept Concept Code / (Alias Code Standard Code Aliases) [Any Exists],Boolean,AliasCode[1]>Code[0..*]
BiomedicalConcept,properties,(Biomedical Concept Properties) [Any Exists],Boolean,BiomedicalConceptProperty[0..*]
string,parent_entity,Parent Entity Name,String,[1]
string,parent_id,Parent Entity Id,String,[1]
string,parent_rel,Name of Relationship from Parent Entity,String,[1]
string,rel_type,Type of Relationship,String,[1]
string,value,Value,String,[1]
