dataset,variable,label,type,length
Quantity.xpt,parent_entity,Parent Entity Name,String,[1]
Quantity.xpt,parent_id,Parent Entity Id,String,[1]
Quantity.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
Quantity.xpt,rel_type,Type of Relationship,String,[1]
Quantity.xpt,id,(Quantity Id),String,[1]
Quantity.xpt,value,Quantity Value,Float,[1]
Quantity.xpt,instanceType,Instance Type,String,[1]
Quantity.xpt,unit,Quantity Unit [Exists],Boolean,AliasCode[0..1]
Quantity.xpt,unit.id,Quantity Unit / (Alias Code Id),String,AliasCode[0..1].id[1]
Quantity.xpt,unit.standardCode,Quantity Unit / (Alias Code Standard Code) [Exists],Boolean,AliasCode[0..1]>Code[1]
Quantity.xpt,unit.standardCode.id,Quantity Unit / (Alias Code Standard Code) / (Code Id),String,AliasCode[0..1]>Code[1].id[1]
Quantity.xpt,unit.standardCode.code,Quantity Unit / (Alias Code Standard Code) / Code Value,String,AliasCode[0..1]>Code[1].code[1]
Quantity.xpt,unit.standardCode.codeSystem,Quantity Unit / (Alias Code Standard Code) / Code System Name,String,AliasCode[0..1]>Code[1].codeSystem[1]
Quantity.xpt,unit.standardCode.codeSystemVersion,Quantity Unit / (Alias Code Standard Code) / Code System Version,String,AliasCode[0..1]>Code[1].codeSystemVersion[1]
Quantity.xpt,unit.standardCode.decode,Quantity Unit / (Alias Code Standard Code) / Decode,String,AliasCode[0..1]>Code[1].decode[1]
Quantity.xpt,unit.standardCodeAliases,Quantity Unit / (Alias Code Standard Code Aliases) [Any Exists],Boolean,AliasCode[0..1]>Code[0..*]
