path,attribute,value
/AgentAdministration/0,$code_for_decode_pref_term,
/AgentAdministration/0,$code_for_decode_value,C38288
/AgentAdministration/0,$codelist_code,C66729
/AgentAdministration/0,$codelist_extensible,True
/AgentAdministration/0,$pref_term_for_code,Infiltration Route of Administration
/AgentAdministration/0,$value_for_code,INFILTRATION
/AgentAdministration/0,id,AgentAdministration_1
/AgentAdministration/0,name,LY_ADMIN1
/AgentAdministration/0,parent_entity,StudyIntervention
/AgentAdministration/0,parent_id,StudyIntervention_1
/AgentAdministration/0,parent_rel,administrations
/AgentAdministration/0,route.standardCode.code,C38215
/AgentAdministration/0,route.standardCode.codeSystem,http://www.cdisc.org
/AgentAdministration/0,route.standardCode.codeSystemVersion,2023-12-15
/AgentAdministration/0,route.standardCode.decode,ORAL
/AgentAdministration/1,$code_for_decode_pref_term,C38215
/AgentAdministration/1,$code_for_decode_value,
/AgentAdministration/1,$codelist_code,C66729
/AgentAdministration/1,$codelist_extensible,True
/AgentAdministration/1,$pref_term_for_code,Infiltration Route of Administration
/AgentAdministration/1,$value_for_code,INFILTRATION
/AgentAdministration/1,id,AgentAdministration_2
/AgentAdministration/1,name,LY_ADMIN2
/AgentAdministration/1,parent_entity,StudyIntervention
/AgentAdministration/1,parent_id,StudyIntervention_1
/AgentAdministration/1,parent_rel,administrations
/AgentAdministration/1,route.standardCode.code,C38215
/AgentAdministration/1,route.standardCode.codeSystem,http://www.cdisc.org
/AgentAdministration/1,route.standardCode.codeSystemVersion,2023-12-15
/AgentAdministration/1,route.standardCode.decode,INFILTRATION ROUTE OF ADMINISTRATION
/AgentAdministration/2,$code_for_decode_pref_term,
/AgentAdministration/2,$code_for_decode_value,C38257
/AgentAdministration/2,$codelist_code,C66729
/AgentAdministration/2,$codelist_extensible,True
/AgentAdministration/2,$pref_term_for_code,
/AgentAdministration/2,$value_for_code,
/AgentAdministration/2,id,AgentAdministration_3
/AgentAdministration/2,name,LY_ADMIN3
/AgentAdministration/2,parent_entity,StudyIntervention
/AgentAdministration/2,parent_id,StudyIntervention_1
/AgentAdministration/2,parent_rel,administrations
/AgentAdministration/2,route.standardCode.code,C38257xx
/AgentAdministration/2,route.standardCode.codeSystem,http://www.cdisc.org
/AgentAdministration/2,route.standardCode.codeSystemVersion,2023-12-15
/AgentAdministration/2,route.standardCode.decode,INTRAPERICARDIAL
/AgentAdministration/3,$code_for_decode_pref_term,C38257
/AgentAdministration/3,$code_for_decode_value,
/AgentAdministration/3,$codelist_code,C66729
/AgentAdministration/3,$codelist_extensible,True
/AgentAdministration/3,$pref_term_for_code,Intrapericardial Route of Administration
/AgentAdministration/3,$value_for_code,INTRAPERICARDIAL
/AgentAdministration/3,id,AgentAdministration_4
/AgentAdministration/3,name,LY_ADMIN4
/AgentAdministration/3,parent_entity,StudyIntervention
/AgentAdministration/3,parent_id,StudyIntervention_1
/AgentAdministration/3,parent_rel,administrations
/AgentAdministration/3,route.standardCode.code,C38257
/AgentAdministration/3,route.standardCode.codeSystem,ROUTE
/AgentAdministration/3,route.standardCode.codeSystemVersion,2024-09-27
/AgentAdministration/3,route.standardCode.decode,Intrapericardial Route of Administration
/AgentAdministration/4,$code_for_decode_pref_term,
/AgentAdministration/4,$code_for_decode_value,
/AgentAdministration/4,$codelist_code,C66729
/AgentAdministration/4,$codelist_extensible,
/AgentAdministration/4,$pref_term_for_code,
/AgentAdministration/4,$value_for_code,
/AgentAdministration/4,id,AgentAdministration_5
/AgentAdministration/4,name,LY_ADMIN5
/AgentAdministration/4,parent_entity,StudyIntervention
/AgentAdministration/4,parent_id,StudyIntervention_1
/AgentAdministration/4,parent_rel,administrations
/AgentAdministration/4,route.standardCode.code,C38288
/AgentAdministration/4,route.standardCode.codeSystem,http://www.cdisc.org
/AgentAdministration/4,route.standardCode.codeSystemVersion,2024.09.27
/AgentAdministration/4,route.standardCode.decode,ORAL
/AgentAdministration/5,$code_for_decode_pref_term,
/AgentAdministration/5,$code_for_decode_value,C38288
/AgentAdministration/5,$codelist_code,C66729
/AgentAdministration/5,$codelist_extensible,True
/AgentAdministration/5,$pref_term_for_code,Oral Route of Administration
/AgentAdministration/5,$value_for_code,ORAL
/AgentAdministration/5,id,AgentAdministration_6
/AgentAdministration/5,name,LY_ADMIN6
/AgentAdministration/5,parent_entity,StudyIntervention
/AgentAdministration/5,parent_id,StudyIntervention_1
/AgentAdministration/5,parent_rel,administrations
/AgentAdministration/5,route.standardCode.code,C38288
/AgentAdministration/5,route.standardCode.codeSystem,http://www.cdisc.org
/AgentAdministration/5,route.standardCode.codeSystemVersion,2024-09-27
/AgentAdministration/5,route.standardCode.decode,Oral
