dataset,variable,label,type,length
dm,STUDYID,Study Identifier,Char,50
dm,DOMAIN,Domain Abbreviation,Char,50
dm,USUBJID,Unique Subject Identifier,Char,50
dm,ARMCD,Planned Arm Code,Char,50
dm,ARM,Description of Planned Arm,Char,50
dm,ACTARMCD,Actual Arm Code,Char,50
dm,ACTARM,Description of Actual Arm,Char,50
dm,ARMNRS,Reason Arm and/or Actual Arm is Null,Char,50
dm,ACTARMUD,Description of Unplanned Actual Arm,Char,50
dm,RFSTDTC,Subject Reference Start Date/Time,Char,10
dm,RFENDTC,Subject Reference End Date/Time,Char,10
dm,DTHFL,Subject Death Flag,Char,10
ae,STUDYID,Study Identifier,Char,50
ae,DOMAIN,Domain Abbreviation,Char,50
ae,USUBJID,Unique Subject Identifier,Char,50
ae,AESEQ,Sequence Number,Num,8
ae,AETERM,Reported Term for the Adverse Event,Char,50
ae,AEDECOD,Dictionary-Derived Term,Char,50
ae,AEBODSYS,Body System or Organ Class,Char,50
ae,AEOUT,Outcome of Adverse Event,Char,50
ae,AESDTH,Results in Death,Char,5
dd,STUDYID,Study Identifier,Char,50
dd,DOMAIN,Domain Abbreviation,Char,50
dd,USUBJID,Unique Subject Identifier,Char,50
dd,DDSEQ,Sequence Number,Num,8
dd,DDTESTCD,Death Detail Assessment Short Name,Char,8
dd,DDTEST,Death Detail Assessment Name,Char,40
dd,DDORRES,Result or Finding as Collected,Char,200
dd,DDSTRESC,Character Result/Finding in Std Format,Char,200
dd,DDDTC,Date/Time of Collection,Char,50
ds,STUDYID,Study Identifier,Char,50
ds,DOMAIN,Domain Abbreviation,Char,50
ds,USUBJID,Unique Subject Identifier,Char,50
ds,DSSEQ,Sequence Number,Num,8
ds,DSGRPID,Group ID,Char,50
ds,DSREFID,Reference ID,Char,50
ds,DSSPID,Sponsor-Defined Identifier,Char,50
ds,DSTERM,Reported Term for the Disposition Event,Char,50
ds,DSDECOD,Standardized Disposition Term,Char,50
ds,DSCAT,Category for Disposition Event,Char,50
ds,DSSCAT,Subcategory for Disposition Event,Char,50
ds,EPOCH,Epoch,Char,50
ds,DSDTC,Date/Time of Collection,Char,50
ds,DSSTDTC,Start Date/Time of Disposition Event,Char,50
ds,DSDY,Study Day of Collection,Num,8
ds,DSSTDY,Study Day of Start of Disposition Event,Num,8
