path,attribute,value
/StudyProtocolDocumentVersion/0,parent_entity,StudyProtocolDocument
/StudyProtocolDocumentVersion/0,parent_id,StudyProtocolDocument_1
/StudyProtocolDocumentVersion/0,parent_rel,versions
/StudyProtocolDocumentVersion/0,id,StudyProtocolDocumentVersion_1
/StudyProtocolDocumentVersion/0,protocolVersion,2
/StudyProtocolDocumentVersion/0,$codelist_code,C188723
/StudyProtocolDocumentVersion/0,$codelist_extensible,False
/StudyProtocolDocumentVersion/0,protocolStatus.code,C85255-DRAFT
/StudyProtocolDocumentVersion/0,$code_for_decode_value,C85255
/StudyProtocolDocumentVersion/0,$code_for_decode_pref_term,C85255
/StudyProtocolDocumentVersion/0,protocolStatus.codeSystem,http://www.cdisc.org
/StudyProtocolDocumentVersion/0,protocolStatus.codeSystemVersion,2023-12-15
/StudyProtocolDocumentVersion/0,protocolStatus.decode,Draft
/StudyProtocolDocumentVersion/0,$value_for_code,
/StudyProtocolDocumentVersion/0,$pref_term_for_code,
/StudyProtocolDocumentVersion/1,parent_entity,StudyProtocolDocument
/StudyProtocolDocumentVersion/1,parent_id,StudyProtocolDocument_1
/StudyProtocolDocumentVersion/1,parent_rel,versions
/StudyProtocolDocumentVersion/1,id,StudyProtocolDocumentVersion_2
/StudyProtocolDocumentVersion/1,protocolVersion,3
/StudyProtocolDocumentVersion/1,$codelist_code,C188723
/StudyProtocolDocumentVersion/1,$codelist_extensible,False
/StudyProtocolDocumentVersion/1,protocolStatus.code,C188862
/StudyProtocolDocumentVersion/1,$code_for_decode_value,
/StudyProtocolDocumentVersion/1,$code_for_decode_pref_term,
/StudyProtocolDocumentVersion/1,protocolStatus.codeSystem,http://www.cdisc.org
/StudyProtocolDocumentVersion/1,protocolStatus.codeSystemVersion,2023-12-15
/StudyProtocolDocumentVersion/1,protocolStatus.decode,Draft Pending Review
/StudyProtocolDocumentVersion/1,$value_for_code,Pending Review
/StudyProtocolDocumentVersion/1,$pref_term_for_code,Pending Review
/StudyProtocolDocumentVersion/2,parent_entity,StudyProtocolDocument
/StudyProtocolDocumentVersion/2,parent_id,StudyProtocolDocument_1
/StudyProtocolDocumentVersion/2,parent_rel,versions
/StudyProtocolDocumentVersion/2,id,StudyProtocolDocumentVersion_3
/StudyProtocolDocumentVersion/2,protocolVersion,4
/StudyProtocolDocumentVersion/2,$codelist_code,C188723
/StudyProtocolDocumentVersion/2,$codelist_extensible,False
/StudyProtocolDocumentVersion/2,protocolStatus.code,C25425
/StudyProtocolDocumentVersion/2,$code_for_decode_value,C25425
/StudyProtocolDocumentVersion/2,$code_for_decode_pref_term,
/StudyProtocolDocumentVersion/2,protocolStatus.codeSystem,CDISC
/StudyProtocolDocumentVersion/2,protocolStatus.codeSystemVersion,2023-12-15
/StudyProtocolDocumentVersion/2,protocolStatus.decode,Approved
/StudyProtocolDocumentVersion/2,$value_for_code,Approved
/StudyProtocolDocumentVersion/2,$pref_term_for_code,Approval
/StudyProtocolDocumentVersion/3,parent_entity,StudyProtocolDocument
/StudyProtocolDocumentVersion/3,parent_id,StudyProtocolDocument_1
/StudyProtocolDocumentVersion/3,parent_rel,versions
/StudyProtocolDocumentVersion/3,id,StudyProtocolDocumentVersion_4
/StudyProtocolDocumentVersion/3,protocolVersion,5
/StudyProtocolDocumentVersion/3,$codelist_code,C188723
/StudyProtocolDocumentVersion/3,$codelist_extensible,
/StudyProtocolDocumentVersion/3,protocolStatus.code,C63553
/StudyProtocolDocumentVersion/3,$code_for_decode_value,
/StudyProtocolDocumentVersion/3,$code_for_decode_pref_term,
/StudyProtocolDocumentVersion/3,protocolStatus.codeSystem,http://www.cdisc.org
/StudyProtocolDocumentVersion/3,protocolStatus.codeSystemVersion,Package 61
/StudyProtocolDocumentVersion/3,protocolStatus.decode,Obsolete
/StudyProtocolDocumentVersion/3,$value_for_code,
/StudyProtocolDocumentVersion/3,$pref_term_for_code,
/StudyProtocolDocumentVersion/4,parent_entity,StudyProtocolDocument
/StudyProtocolDocumentVersion/4,parent_id,StudyProtocolDocument_1
/StudyProtocolDocumentVersion/4,parent_rel,versions
/StudyProtocolDocumentVersion/4,id,StudyProtocolDocumentVersion_5
/StudyProtocolDocumentVersion/4,protocolVersion,6
/StudyProtocolDocumentVersion/4,$codelist_code,C188723
/StudyProtocolDocumentVersion/4,$codelist_extensible,False
/StudyProtocolDocumentVersion/4,protocolStatus.code,C25508
/StudyProtocolDocumentVersion/4,$code_for_decode_value,
/StudyProtocolDocumentVersion/4,$code_for_decode_pref_term,C25425
/StudyProtocolDocumentVersion/4,protocolStatus.codeSystem,http://www.cdisc.org
/StudyProtocolDocumentVersion/4,protocolStatus.codeSystemVersion,2023-12-15
/StudyProtocolDocumentVersion/4,protocolStatus.decode,Approval
/StudyProtocolDocumentVersion/4,$value_for_code,Final
/StudyProtocolDocumentVersion/4,$pref_term_for_code,Final
/StudyProtocolDocumentVersion/5,parent_entity,StudyProtocolDocument
/StudyProtocolDocumentVersion/5,parent_id,StudyProtocolDocument_1
/StudyProtocolDocumentVersion/5,parent_rel,versions
/StudyProtocolDocumentVersion/5,id,StudyProtocolDocumentVersion_6
/StudyProtocolDocumentVersion/5,protocolVersion,7
/StudyProtocolDocumentVersion/5,$codelist_code,C188723
/StudyProtocolDocumentVersion/5,$codelist_extensible,False
/StudyProtocolDocumentVersion/5,protocolStatus.code,C0008X
