dataset,variable,label,type,length
pr.xpt,STUDYID,Study Identifier,Char,50
pr.xpt,DOMAIN,Domain Abbreviation,Char,50
pr.xpt,USUBJID,Unique Subject Identifier,Char,50
pr.xpt,PRSEQ,Sequence Number,Num,8
pr.xpt,PRSPID,Sponsor-Defined Identifier,Char,50
pr.xpt,PRTRT,Reported Name of Procedure,Char,50
pr.xpt,PRDECOD,Standardized Procedure Name,Char,50
pr.xpt,PRCAT,Category,Char,50
pr.xpt,PRPRESP,Pre-specified,Char,50
pr.xpt,PROCCUR,Occurrence,Char,50
pr.xpt,PRINDC,Indication,Char,50
pr.xpt,VISITNUM,Visit Number,Num,8
pr.xpt,VISIT,Visit Name,Char,50
pr.xpt,VISITDY,Planned Study Day of Visit,Num,8
pr.xpt,EPOCH,Epoch,Char,50
pr.xpt,PRSTDTC,Start Date/Time of Procedure,Char,50
pr.xpt,PRENDTC,End Date/Time of Procedure,Char,50
pr.xpt,PRSTDY,Study Day of Start of Procedure,Num,8
pr.xpt,PRENDY,Study Day of End of Procedure,Num,8
pr.xpt,PRSTRTPT,Start Relative to Reference Time Point,Char,50
pr.xpt,PRENRTPT,End Relative to Reference Time Point,Char,50
pr.xpt,PRENTPT,End Reference Time Point,Char,50
