dataset,variable,label,type,length
tm.xpt,STUDYID,Study Identifier,Char,50
tm.xpt,DOMAIN,Domain Abbreviation,Char,50
tm.xpt,MIDSTYPE,Disease Milestone Type,Char,50
tm.xpt,TMDEF,Disease Milestone Definition,Char,50
tm.xpt,TMRPT,Disease Milestone Repetition Indicator,Char,50
sm.xpt,STUDYID,Study Identifier,Char,50
sm.xpt,DOMAIN,Domain Abbreviation,Char,50
sm.xpt,USUBJID,Unique Subject Identifier,Char,50
sm.xpt,SMSEQ,Sequence Number,Num,8
sm.xpt,MIDS,Disease Milestone Instance Name,Char,50
sm.xpt,MIDSTYPE,Disease Milestone Type,Char,50
sm.xpt,SMSTDTC,Start Date/Time of Milestone,Char,50
sm.xpt,SMENDTC,End Date/Time of Milestone,Char,50
sm.xpt,SMSTDY,Study Day of Start of Milestone,Num,8
sm.xpt,SMENDY,Study Day of End of Milestone,Num,8
