path,attribute,value
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001026\negative\01\results\unit-test-coreid-DDF00243-negative-1.json,Arm's StudyCell Epoch Refs,[StudyCell_1: StudyEpoch_xx (Invalid epochId); StudyCell_2: StudyEpoch_2 (Treatment 1); StudyCell_3: StudyEpoch_3 (Treatment 2); StudyCell_4: StudyEpoch_4 (Treatment 3); StudyCell_5: StudyEpoch_5 (Follow-Up)]
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001026\negative\01\results\unit-test-coreid-DDF00243-negative-1.json,Missing Epoch Refs,[StudyEpoch_1: Screening]
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001026\negative\01\results\unit-test-coreid-DDF00243-negative-1.json,StudyDesign.epochs,[StudyEpoch_1: Screening; StudyEpoch_2: Treatment 1; StudyEpoch_3: Treatment 2; StudyEpoch_4: Treatment 3; StudyEpoch_5: Follow-Up]
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001026\negative\01\results\unit-test-coreid-DDF00243-negative-1.json,StudyDesign.id,InterventionalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001026\negative\01\results\unit-test-coreid-DDF00243-negative-1.json,StudyDesign.name,Study Design 1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001026\negative\01\results\unit-test-coreid-DDF00243-negative-1.json,name,Placebo
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001026\negative\01\results\unit-test-coreid-DDF00243-negative-1.json,Arm's StudyCell Epoch Refs,[StudyCell_26: StudyEpoch_6 (Screening); StudyCell_27: StudyEpoch_7 (Treatment 1); StudyCell_28: StudyEpoch_8 (Treatment 2)]
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001026\negative\01\results\unit-test-coreid-DDF00243-negative-1.json,Missing Epoch Refs,[StudyEpoch_9: Treatment 3; StudyEpoch_10: Follow-Up]
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001026\negative\01\results\unit-test-coreid-DDF00243-negative-1.json,StudyDesign.epochs,[StudyEpoch_6: Screening; StudyEpoch_7: Treatment 1; StudyEpoch_8: Treatment 2; StudyEpoch_9: Treatment 3; StudyEpoch_10: Follow-Up]
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001026\negative\01\results\unit-test-coreid-DDF00243-negative-1.json,StudyDesign.id,ObservationalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001026\negative\01\results\unit-test-coreid-DDF00243-negative-1.json,StudyDesign.name,Study Design 2
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001026\negative\01\results\unit-test-coreid-DDF00243-negative-1.json,name,Xanomeline High Dose
