path,attribute,value
/Code/0,code,G30.9
/Code/0,codeSystem,ICD-10-CM
/Code/0,codeSystemVersion,1
/Code/0,decode,Alzheimer's disease; unspecified
/Code/0,id,Code_546
/Code/0,name,IND1
/Code/0,parent_entity,Indication
/Code/0,parent_id,Indication_1
/Code/0,parent_rel,codes
/Code/1,code,G30.9
/Code/1,codeSystem,ICD-10-CM
/Code/1,codeSystemVersion,1
/Code/1,decode,Alzheimer's disease
/Code/1,id,Code_546
/Code/1,name,IND1
/Code/1,parent_entity,Indication
/Code/1,parent_id,Indication_1
/Code/1,parent_rel,codes
