dataset,variable,label,type,length
suppdmdm.xpt,STUDYID,Study Identifier,Char,12
suppdmdm.xpt,RDOMAIN,Related Domain Abbreviation,Char,6
suppdmdm.xpt,USUBJID,Unique Subject Identifier,Char,8
suppdmdm.xpt,IDVAR,Identifying Variable,Char,200
suppdmdm.xpt,IDVARVAL,Identifying Variable Value,Char,200
suppdmdm.xpt,QNAM,Qualifier Variable Name,Char,5
suppdmdm.xpt,QLABEL,Qualifier Variable Label,Char,40
suppdmdm.xpt,QVAL,Data Value,Char,41
suppdmdm.xpt,QORIG,Origin,Char,13
suppdmdm.xpt,QEVAL,Evaluator,Char,200
