dataset,variable,label,type,length
ft,STUDYID,Study Identifier,Char,12
ft,DOMAIN,Domain Abbreviation,Char,2
ft,USUBJID,Unique Subject Identifier,Char,8
ft,FTSEQ,Sequence Number,Num,8
ft,FTTESTCD,Short Name of Test,Char,7
ft,FTTEST,Name of Test,Char,23
ft,FTCAT,Category,Char,8
ft,FTSCAT,Subcategory,Char,200
ft,FTORRES,Result or Finding in Original Units,Char,12
ft,FTSTRESC,Result or Finding in Standard Format,Char,200
ft,FTSTRESN,Numeric Result/Finding in Standard Units,Num,8
ft,FTLOBXFL,Last Observation Before Exposure Flag,Char,1
ft,FTREPNUM,Repetition Number,Num,8
ft,VISITNUM,Visit Number,Num,8
ft,VISIT,Visit Name,Char,200
ft,EPOCH,Epoch,Char,9
ft,FTDTC,Date/Time of Test,Char,19
ft,FTDY,Study Day of Test,Num,8
ft,FTTPT,Planned Time Point Name,Char,200
ft,FTTPTNUM,Planned Time Point Number,Num,8
ft,FTELTM,Planned Elapsed Time from Time Point Ref,Char,200
ft,FTTPTREF,Time Point Reference,Char,200
rs,STUDYID,Study Identifier,Char,12
rs,DOMAIN,Domain Abbreviation,Char,2
rs,USUBJID,Unique Subject Identifier,Char,8
rs,RSSEQ,Sequence Number,Num,8
rs,RSTESTCD,Assessment Short Name,Char,8
rs,RSTEST,Assessment Name,Char,37
rs,RSCAT,Category for Assessment,Char,7
rs,RSORRES,Result or Finding in Original Units,Char,198
rs,RSSTRESC,Character Result/Finding in Std Format,Char,8
rs,RSSTRESN,Numeric Result/Finding in Standard Units,Num,8
rs,RSLOBXFL,Last Observation Before Exposure Flag,Char,1
rs,VISITNUM,Visit Number,Num,8
rs,VISIT,Visit Name,Char,200
rs,EPOCH,Epoch,Char,9
rs,RSDTC,Date/Time of Assessment,Char,10
rs,RSDY,Study Day of Assessment,Num,8
rs,RSEVLINT,Evaluation Interval,Char,19
qs,STUDYID,Study Identifier,Char,12
qs,DOMAIN,Domain Abbreviation,Char,4
qs,USUBJID,Unique Subject Identifier,Char,8
qs,QSSEQ,Sequence Number,Num,8
qs,QSTESTCD,Question Short Name,Char,7
qs,QSTEST,Question Name,Char,40
qs,QSCAT,Category of Question,Char,5
qs,QSORRES,Finding in Original Units,Char,23
qs,QSSTRESC,Character Result/Finding in Std Format,Char,20
qs,QSSTRESN,Numeric Finding in Standard Units,Num,8
qs,QSLOBXFL,Last Observation Before Exposure Flag,Char,1
qs,VISITNUM,Visit Number,Num,8
qs,VISIT,Visit Name,Char,200
qs,EPOCH,Epoch,Char,9
qs,QSDTC,Date/Time of Finding,Char,10
qs,QSDY,Study Day of Finding,Num,8
qs,QSEVLINT,Evaluation Interval,Char,19
