path,attribute,value
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001046\negative\01\results\unit-test-coreid-DDF00074-negative-1.json,# Study Interventions,1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001046\negative\01\results\unit-test-coreid-DDF00074-negative-1.json,id,StudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001046\negative\01\results\unit-test-coreid-DDF00074-negative-1.json,interventionModel.code,C82639
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001046\negative\01\results\unit-test-coreid-DDF00074-negative-1.json,interventionModel.decode,Parallel Study
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001046\negative\01\results\unit-test-coreid-DDF00074-negative-1.json,name,Study Design 1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001046\negative\01\results\unit-test-coreid-DDF00074-negative-1.json,# Study Interventions,0
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001046\negative\01\results\unit-test-coreid-DDF00074-negative-1.json,id,StudyDesign_2
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001046\negative\01\results\unit-test-coreid-DDF00074-negative-1.json,interventionModel.code,C82640
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001046\negative\01\results\unit-test-coreid-DDF00074-negative-1.json,interventionModel.decode,SINGLE GROUP
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001046\negative\01\results\unit-test-coreid-DDF00074-negative-1.json,name,Study Design 2
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001046\negative\01\results\unit-test-coreid-DDF00074-negative-1.json,# Study Interventions,3
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001046\negative\01\results\unit-test-coreid-DDF00074-negative-1.json,id,StudyDesign_3
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001046\negative\01\results\unit-test-coreid-DDF00074-negative-1.json,interventionModel.code,C82640
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001046\negative\01\results\unit-test-coreid-DDF00074-negative-1.json,interventionModel.decode,SINGLE GROUP
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001046\negative\01\results\unit-test-coreid-DDF00074-negative-1.json,name,Study Design 3
