dataset,variable,label,type,length
StudyAmendmentImpact.xpt,parent_entity,Parent Entity Name,String,[1]
StudyAmendmentImpact.xpt,parent_id,Parent Entity Id,String,[1]
StudyAmendmentImpact.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
StudyAmendmentImpact.xpt,rel_type,Type of Relationship,String,[1]
StudyAmendmentImpact.xpt,id,(Study Amendment Impact Id),String,[1]
StudyAmendmentImpact.xpt,text,Study Amendment Impact Text,String,[1]
StudyAmendmentImpact.xpt,isSubstantial,Study Amendment Impact Substantial Indicator,Boolean,[1]
StudyAmendmentImpact.xpt,type,Study Amendment Impact Type [Exists],Boolean,Code[1]
StudyAmendmentImpact.xpt,type.id,Study Amendment Impact Type / (Code Id),String,Code[1]>id[1]
StudyAmendmentImpact.xpt,type.code,Study Amendment Impact Type / Code Value,String,Code[1]>code[1]
StudyAmendmentImpact.xpt,type.codeSystem,Study Amendment Impact Type / Code System Name,String,Code[1]>codeSystem[1]
StudyAmendmentImpact.xpt,type.codeSystemVersion,Study Amendment Impact Type / Code System Version,String,Code[1]>codeSystemVersion[1]
StudyAmendmentImpact.xpt,type.decode,Study Amendment Impact Type / Decode,String,Code[1]>decode[1]
StudyAmendmentImpact.xpt,type.instanceType,Study Amendment Impact Type / (Code Instance Type),String,Code[1]>instanceType[1]
StudyAmendmentImpact.xpt,notes,Study Amendment Impact Notes [Any Exist],Boolean,CommentAnnotation[0..*]
StudyAmendmentImpact.xpt,instanceType,(Study Amendment Impact Instance Type),String,[1]
