dataset,variable,label,type,length
qscgi2.xpt,STUDYID,Study Identifier,Char,12
qscgi2.xpt,DOMAIN,Domain Abbreviation,Char,4
qscgi2.xpt,USUBJID,Unique Subject Identifier,Char,8
qscgi2.xpt,QSSEQ,Sequence Number,Num,8
qscgi2.xpt,QSTESTCD,Question Short Name,Char,7
qscgi2.xpt,QSTEST,Question Name,Char,40
qscgi2.xpt,QSCAT,Category of Question,Char,5
qscgi2.xpt,QSORRES,Finding in Original Units,Char,23
qscgi2.xpt,QSSTRESC,Character Result/Finding in Std Format,Char,20
qscgi2.xpt,QSSTRESN,Numeric Finding in Standard Units,Num,8
qscgi2.xpt,QSLOBXFL,Last Observation Before Exposure Flag,Char,1
qscgi2.xpt,VISITNUM,Visit Number,Num,8
qscgi2.xpt,VISIT,Visit Name,Char,200
qscgi2.xpt,QSDTC,Date/Time of Finding,Char,10
qscgi2.xpt,QSDY,Study Day of Finding,Num,8
qscgi.xpt,STUDYID,Study Identifier,Char,12
qscgi.xpt,DOMAIN,Domain Abbreviation,Char,4
qscgi.xpt,USUBJID,Unique Subject Identifier,Char,8
qscgi.xpt,QSSEQ,Sequence Number,Num,8
qscgi.xpt,QSTESTCD,Question Short Name,Char,7
qscgi.xpt,QSTEST,Question Name,Char,40
qscgi.xpt,QSCAT,Category of Question,Char,5
qscgi.xpt,QSORRES,Finding in Original Units,Char,23
qscgi.xpt,QSSTRESC,Character Result/Finding in Std Format,Char,20
qscgi.xpt,QSSTRESN,Numeric Finding in Standard Units,Num,8
qscgi.xpt,QSLOBXFL,Last Observation Before Exposure Flag,Char,1
qscgi.xpt,VISITNUM,Visit Number,Num,8
qscgi.xpt,VISIT,Visit Name,Char,200
qscgi.xpt,QSDTC,Date/Time of Finding,Char,10
qscgi.xpt,QSDY,Study Day of Finding,Num,8
apmhe.xpt,STUDYID,Study Identifier,Char,50
apmhe.xpt,DOMAIN,Domain Abbreviation,Char,50
apmhe.xpt,APID,Associated Persons Identifier,Char,50
apmhe.xpt,MHSEQ,Sequence Number,Num,8
apmhe.xpt,RSUBJID,Related Subject or Pool Identifier,Char,50
apmhe.xpt,SREL,"Subject, Device, or Study Relationship",Char,50
apmhe.xpt,MHTERM,Reported Term for the Medical History,Char,50
apmhe.xpt,MHPRESP,Medical History Event Pre-Specified,Char,50
apmhe.xpt,MHOCCUR,Medical History Occurrence,Char,50
