dataset,variable,label,type,length
StudyProtocolDocumentVersio.xpt,parent_entity,Parent Entity Name,String,[1]
StudyProtocolDocumentVersio.xpt,parent_id,Parent Entity Id,String,[1]
StudyProtocolDocumentVersio.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
StudyProtocolDocumentVersio.xpt,rel_type,Type of Relationship,String,[1]
StudyProtocolDocumentVersio.xpt,id,(Study Protocol Document Version Id),String,[1]
StudyProtocolDocumentVersio.xpt,protocolVersion,Study Protocol Version,String,[1]
StudyProtocolDocumentVersio.xpt,instanceType,Instance Type,String,[1]
StudyProtocolDocumentVersio.xpt,protocolStatus,Protocol Status [Exists],Boolean,Code[1]
StudyProtocolDocumentVersio.xpt,protocolStatus.id,Protocol Status / (Code Id),String,Code[1].id[1]
StudyProtocolDocumentVersio.xpt,protocolStatus.code,Protocol Status / Code Value,String,Code[1].code[1]
StudyProtocolDocumentVersio.xpt,protocolStatus.codeSystem,Protocol Status / Code System Name,String,Code[1].codeSystem[1]
StudyProtocolDocumentVersio.xpt,protocolStatus.codeSystemVersion,Protocol Status / Code System Version,String,Code[1].codeSystemVersion[1]
StudyProtocolDocumentVersio.xpt,protocolStatus.decode,Protocol Status / Decode,String,Code[1].decode[1]
StudyProtocolDocumentVersio.xpt,dateValues,(Study Protocol Document Version Date Values) [Any Exists],Boolean,GovernanceDate[0..*]
StudyProtocolDocumentVersio.xpt,contents,(Study Protocol Document Version Contents) [Any Exists],Boolean,NarrativeContent[0..*]
StudyProtocolDocumentVersio.xpt,childIds,(Study Protocol Document Version Children) [Identifiers][Any Exist],Boolean,StudyProtocolDocumentVersion[0..*].id[1]
GovernanceDate.xpt,parent_entity,Parent Entity Name,String,[1]
GovernanceDate.xpt,parent_id,Parent Entity Id,String,[1]
GovernanceDate.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
GovernanceDate.xpt,rel_type,Type of Relationship,String,[1]
GovernanceDate.xpt,id,(Governance Date Id),String,[1]
GovernanceDate.xpt,name,Study Governance Date Name,String,[1]
GovernanceDate.xpt,description,Study Governance Date Description,String,[0..1]
GovernanceDate.xpt,label,Study Governance Date Label,String,[0..1]
GovernanceDate.xpt,dateValue,Study Governance Date Value,Date,[1]
GovernanceDate.xpt,instanceType,Instance Type,String,[1]
GovernanceDate.xpt,type,Protocol Approval Date Type [Exists],Boolean,Code[1]
GovernanceDate.xpt,type.id,Protocol Approval Date Type / (Code Id),String,Code[1].id[1]
GovernanceDate.xpt,type.code,Protocol Approval Date Type / Code Value,String,Code[1].code[1]
GovernanceDate.xpt,type.codeSystem,Protocol Approval Date Type / Code System Name,String,Code[1].codeSystem[1]
GovernanceDate.xpt,type.codeSystemVersion,Protocol Approval Date Type / Code System Version,String,Code[1].codeSystemVersion[1]
GovernanceDate.xpt,type.decode,Protocol Approval Date Type / Decode,String,Code[1].decode[1]
GovernanceDate.xpt,geographicScopes,(Governance Date Geographic Scopes) [Any Exists],Boolean,GeographicScope[1..*]
GeographicScope.xpt,parent_entity,Parent Entity Name,String,[1]
GeographicScope.xpt,parent_id,Parent Entity Id,String,[1]
GeographicScope.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
GeographicScope.xpt,rel_type,Type of Relationship,String,[1]
GeographicScope.xpt,id,(Geographic Scope Id),String,[1]
GeographicScope.xpt,instanceType,Instance Type,String,[1]
GeographicScope.xpt,code,Geographic Scope Code [Exists],Boolean,AliasCode[0..1]
GeographicScope.xpt,code.id,Geographic Scope Code / (Alias Code Id),String,AliasCode[0..1].id[1]
GeographicScope.xpt,code.standardCode,Geographic Scope Code / (Alias Code Standard Code) [Exists],Boolean,AliasCode[0..1]>Code[1]
GeographicScope.xpt,code.standardCode.id,Geographic Scope Code / (Alias Code Standard Code) / (Code Id),String,AliasCode[0..1]>Code[1].id[1]
GeographicScope.xpt,code.standardCode.code,Geographic Scope Code / (Alias Code Standard Code) / Code Value,String,AliasCode[0..1]>Code[1].code[1]
GeographicScope.xpt,code.standardCode.codeSystem,Geographic Scope Code / (Alias Code Standard Code) / Code System Name,String,AliasCode[0..1]>Code[1].codeSystem[1]
GeographicScope.xpt,code.standardCode.codeSystemVersion,Geographic Scope Code / (Alias Code Standard Code) / Code System Version,String,AliasCode[0..1]>Code[1].codeSystemVersion[1]
GeographicScope.xpt,code.standardCode.decode,Geographic Scope Code / (Alias Code Standard Code) / Decode,String,AliasCode[0..1]>Code[1].decode[1]
GeographicScope.xpt,code.standardCodeAliases,Geographic Scope Code / (Alias Code Standard Code Aliases) [Any Exists],Boolean,AliasCode[0..1]>Code[0..*]
GeographicScope.xpt,type,Geographic Scope Type [Exists],Boolean,Code[1]
GeographicScope.xpt,type.id,Geographic Scope Type / (Code Id),String,Code[1].id[1]
GeographicScope.xpt,type.code,Geographic Scope Type / Code Value,String,Code[1].code[1]
GeographicScope.xpt,type.codeSystem,Geographic Scope Type / Code System Name,String,Code[1].codeSystem[1]
GeographicScope.xpt,type.codeSystemVersion,Geographic Scope Type / Code System Version,String,Code[1].codeSystemVersion[1]
GeographicScope.xpt,type.decode,Geographic Scope Type / Decode,String,Code[1].decode[1]
