dataset,variable,label,type,length
fw,STUDYID,Study Identifier,Char,10
fw,DOMAIN,Domain Abbreviation,Char,2
fw,USUBJID,Unique Subject Identifier,Char,14
fw,POOLID,Pool Identifier,Char,14
fw,FWSEQ,Sequence Number,Num,8
fw,FWTESTCD,Food/Water Consumtion Short Name,Char,8
fw,FWTEST,Food/Water Consumtion Name,Char,25
fw,FWORRES,Result or Findings as Collected,Char,6
fw,FWORRESU,Unit of the Original Result ,Char,6
fw,FWSTRESC,Standardized Result in Character Format,Char,6
fw,FWSTRESN,Standardized Result in Numeric Format,Num,6
fw,FWSTRESU,Unit of the Standardized Result,Char,6
fw,FWDTC,Start Date/Time of Observation,Char,20
fw,FWENDTC,End Date/Time of Observation,Char,20
