dataset,variable,label,type,length
sj,STUDYID ,Study Identifier,Char,10
sj,DOMAIN ,Domain Abbreviation,Char,2
sj,USUBJID,Unique Subject Identifier ,Char,20
sj,SJSEQ ,Sequence Number,Num,8
sj,RSTGCD,Repro Stage Code,Char,5
sj,RSTAGE,Description of Repro Stage ,Char,40
sj,SJSTDTC,Start date/time of Repro Stage,Char,20
sj,SJENDTC,End date/time of Repro Stage,Char,2
sj,RPHASE,Repro Phase,Char,11
sj,SJUPDES,Description of Unplanned Repro Stage ,Char,20
ex,STUDYID ,Study Identifier,Char,10
ex,DOMAIN ,Domain Abbreviation,Char,2
ex,USUBJID,Unique Subject Identifier ,Char,20
ex,EXSEQ ,Sequence Number,Num,8
ex,EXTRT,Name of Actual Treatment ,Char,20
ex,EXDOSE,Dose per Administration ,Num,8
ex,EXDOSU,Dose Units ,Char,20
ex,EXDOSFRM,Dose Form ,Char,20
ex,EXDOSFRQ,Dosing Frequency Per Interval ,Char,20
ex,EXROUTE,Route of Administration ,Char,20
ex,EXLOT,Lot Number ,Char,20
ex,RPHASE,Reproductive Phase ,Char,20
ex,RPPLSTDY,Planned Repro Phase Day of Obs Start ,Num,8
ex,EXSTDTC,Start Date/Time of Treatment ,Char,20
lb,STUDYID ,Study Identifier,Char,10
lb,DOMAIN ,Domain Abbreviation,Char,2
lb,USUBJID,Unique Subject Identifier ,Char,20
lb,LBSEQ ,Sequence Number,Num,8
lb,LBTESTCD,Lab Test or Examination Short Name ,Char,8
lb,LBTEST,Lab Test or Examination Name ,Char,40
lb,LBORRES,Result or Findings as Collected ,Char,20
lb,RPHASE,Reproductive Phase ,Char,20
lb,RPPLDY,"
Planned Repro Phase Day ",Num,8
ds,STUDYID ,Study Identifier,Char,10
ds,DOMAIN ,Domain Abbreviation,Char,2
ds,USUBJID,Unique Subject Identifier ,Char,20
ds,DSSEQ ,Sequence Number,Num,8
ds,DSTERM,Reported Term for the Disposition Event ,Char,100
ds,RPHASE,Reproductive Phase ,Char,20
ds,RPPLDY,"
Planned Repro Phase Day ",Num,8
