path,attribute,value
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001048\negative\01\results\unit-test-coreid-DDF00088-negative-1.json,Epoch order by previous/next,[ StudyEpoch_1: Screening > StudyEpoch_2: Treatment 1 > StudyEpoch_4: Treatment 3 > StudyEpoch_3: Treatment 2 > StudyEpoch_5: Follow-Up ]
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001048\negative\01\results\unit-test-coreid-DDF00088-negative-1.json,Epoch order by timeline refs,[ StudyEpoch_1: Screening > StudyEpoch_2: Treatment 1 > StudyEpoch_3: Treatment 2 > StudyEpoch_4: Treatment 3 > StudyEpoch_5: Follow-Up ]
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001048\negative\01\results\unit-test-coreid-DDF00088-negative-1.json,ScheduleTimeline.id,ScheduleTimeline_4
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001048\negative\01\results\unit-test-coreid-DDF00088-negative-1.json,ScheduleTimeline.mainTimeline,True
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001048\negative\01\results\unit-test-coreid-DDF00088-negative-1.json,ScheduleTimeline.name,Main Timeline
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001048\negative\01\results\unit-test-coreid-DDF00088-negative-1.json,name,Study Design 1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001048\negative\01\results\unit-test-coreid-DDF00088-negative-1.json,Epoch order by previous/next,[ StudyEpoch_6: Screening > StudyEpoch_7: Treatment 1 > StudyEpoch_8: Treatment 2 > StudyEpoch_9: Treatment 3 > StudyEpoch_10: Follow-Up ]
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001048\negative\01\results\unit-test-coreid-DDF00088-negative-1.json,Epoch order by timeline refs,[ StudyEpoch_6: Screening > StudyEpoch_7: Treatment 1 > StudyEpoch_8: Treatment 2 > StudyEpoch_10: Follow-Up > StudyEpoch_8: Treatment 2 > StudyEpoch_9: Treatment 3 > StudyEpoch_10: Follow-Up ]
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001048\negative\01\results\unit-test-coreid-DDF00088-negative-1.json,ScheduleTimeline.id,ScheduleTimeline_5
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001048\negative\01\results\unit-test-coreid-DDF00088-negative-1.json,ScheduleTimeline.mainTimeline,True
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001048\negative\01\results\unit-test-coreid-DDF00088-negative-1.json,ScheduleTimeline.name,Main Timeline
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001048\negative\01\results\unit-test-coreid-DDF00088-negative-1.json,name,Study Design 2
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001048\negative\01\results\unit-test-coreid-DDF00088-negative-1.json,Epoch order by previous/next,[ StudyEpoch_11: Screening > StudyEpoch_12: Treatment 1 > StudyEpoch_13: Treatment 2 > StudyEpoch_14: Treatment 3 > StudyEpoch_15: Follow-Up ]
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001048\negative\01\results\unit-test-coreid-DDF00088-negative-1.json,Epoch order by timeline refs,[ StudyEpoch_11: Screening > StudyEpoch_12: Treatment 1 > StudyEpoch_13: Treatment 2 > StudyEpoch_15: Follow-Up ]
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001048\negative\01\results\unit-test-coreid-DDF00088-negative-1.json,ScheduleTimeline.id,ScheduleTimeline_9
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001048\negative\01\results\unit-test-coreid-DDF00088-negative-1.json,ScheduleTimeline.mainTimeline,True
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001048\negative\01\results\unit-test-coreid-DDF00088-negative-1.json,ScheduleTimeline.name,Main Timeline
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001048\negative\01\results\unit-test-coreid-DDF00088-negative-1.json,name,Study Design 4
