dataset,variable,label,type,length
dm,STUDYID,Study Identifier,Char,50
dm,DOMAIN,Domain Abbreviation,Char,50
dm,USUBJID,Unique Subject Identifier,Char,50
dm,ARMCD,Planned Arm Code,Char,50
dm,ARM,Description of Planned Arm,Char,50
dm,ACTARMCD,Actual Arm Code,Char,50
dm,ACTARM,Description of Actual Arm,Char,50
dm,ARMNRS,Reason Arm and/or Actual Arm is Null,Char,50
dm,ACTARMUD,Description of Unplanned Actual Arm,Char,50
dm,RFSTDTC,Subject Reference Start Date/Time,Char,10
dm,RFENDTC,Subject Reference End Date/Time,Char,10
dm,DTHFL,Subject Death Flag,Char,10
ae,STUDYID,Study Identifier,Char,50
ae,DOMAIN,Domain Abbreviation,Char,50
ae,USUBJID,Unique Subject Identifier,Char,50
ae,AESEQ,Sequence Number,Num,8
ae,AETERM,Reported Term for the Adverse Event,Char,50
ae,AEDECOD,Dictionary-Derived Term,Char,50
ae,AEBODSYS,Body System or Organ Class,Char,50
ae,AEOUT,Outcome of Adverse Event,Char,50
ae,AESDTH,Results in Death,Char,5
dd,STUDYID,Study Identifier,Char,50
dd,DOMAIN,Domain Abbreviation,Char,50
dd,USUBJID,Unique Subject Identifier,Char,50
dd,DDSEQ,Sequence Number,Num,8
dd,DDTESTCD,Death Detail Assessment Short Name,Char,8
dd,DDTEST,Death Detail Assessment Name,Char,40
dd,DDORRES,Result or Finding as Collected,Char,200
dd,DDSTRESC,Character Result/Finding in Std Format,Char,200
dd,DDDTC,Date/Time of Collection,Char,50
