dataset,variable,label,type,length
ce,STUDYID,Study Identifier,Char,50
ce,DOMAIN,Domain Abbreviation,Char,50
ce,USUBJID,Unique Subject Identifier,Char,50
ce,CESEQ,Sequence Number,Num,8
ce,CEGRPID,Group ID,Char,50
ce,CETERM,Reported Term for the Clinical Event,Char,50
ce,CESEV,Severity/Intensity,Char,50
ce,EPOCH,Epoch,Char,50
ce,CESTDTC,Start Date/Time of Clinical Event,Char,50
ce,CEENDTC,End Date/Time of Clinical Event,Char,50
ce,CESTDY,Study Day of Start of Event,Num,8
ce,CEENDY,Study Day of End of Event,Num,8
ce,CESTRTPT,Start Relative to Reference Time Point,Char,50
ce,CESTTPT,Start Reference Time Point,Char,50
ce,CEENRTPT,End Relative to Reference Time Point,Char,50
ce,CEENTPT,End Reference Time Point,Char,50
