path,attribute,value
/StudyVersion/0,$code_for_decode_pref_term,C15601
/StudyVersion/0,$code_for_decode_value,C15601
/StudyVersion/0,$codelist_code,C66737
/StudyVersion/0,$codelist_extensible,True
/StudyVersion/0,$pref_term_for_code,Phase II Trial
/StudyVersion/0,$value_for_code,PHASE II TRIAL
/StudyVersion/0,id,StudyVersion_1
/StudyVersion/0,parent_entity,Study
/StudyVersion/0,parent_id,Study_1
/StudyVersion/0,parent_rel,versions
/StudyVersion/0,studyPhase.standardCode.code,C15601
/StudyVersion/0,studyPhase.standardCode.codeSystem,http://www.cdisc.org
/StudyVersion/0,studyPhase.standardCode.codeSystemVersion,2023-12-15
/StudyVersion/0,studyPhase.standardCode.decode,PHASE II Trial
/StudyVersion/0,versionIdentifier,2
/StudyVersion/1,$code_for_decode_pref_term,C15601
/StudyVersion/1,$code_for_decode_value,C15601
/StudyVersion/1,$codelist_code,C66737
/StudyVersion/1,$codelist_extensible,True
/StudyVersion/1,$pref_term_for_code,Phase II Trial
/StudyVersion/1,$value_for_code,PHASE II TRIAL
/StudyVersion/1,id,StudyVersion_2
/StudyVersion/1,parent_entity,Study
/StudyVersion/1,parent_id,Study_1
/StudyVersion/1,parent_rel,versions
/StudyVersion/1,studyPhase.standardCode.code,c15601
/StudyVersion/1,studyPhase.standardCode.codeSystem,http://www.cdisc.org
/StudyVersion/1,studyPhase.standardCode.codeSystemVersion,2023-12-15
/StudyVersion/1,studyPhase.standardCode.decode,PHASE II TRIAL
/StudyVersion/1,versionIdentifier,3
/StudyVersion/2,$code_for_decode_pref_term,C199989
/StudyVersion/2,$code_for_decode_value,C199989
/StudyVersion/2,$codelist_code,C66737
/StudyVersion/2,$codelist_extensible,True
/StudyVersion/2,$pref_term_for_code,Not Applicable
/StudyVersion/2,$value_for_code,NOT APPLICABLE
/StudyVersion/2,id,StudyVersion_3
/StudyVersion/2,parent_entity,Study
/StudyVersion/2,parent_id,Study_1
/StudyVersion/2,parent_rel,versions
/StudyVersion/2,studyPhase.standardCode.code,C48660
/StudyVersion/2,studyPhase.standardCode.codeSystem,http://www.cdisc.org
/StudyVersion/2,studyPhase.standardCode.codeSystemVersion,2023-12-15
/StudyVersion/2,studyPhase.standardCode.decode,Phase Ib Trial
/StudyVersion/2,versionIdentifier,4
/StudyVersion/3,$code_for_decode_pref_term,
/StudyVersion/3,$code_for_decode_value,
/StudyVersion/3,$codelist_code,C66737
/StudyVersion/3,$codelist_extensible,True
/StudyVersion/3,$pref_term_for_code,Not Applicable
/StudyVersion/3,$value_for_code,NOT APPLICABLE
/StudyVersion/3,id,StudyVersion_4
/StudyVersion/3,parent_entity,Study
/StudyVersion/3,parent_id,Study_1
/StudyVersion/3,parent_rel,versions
/StudyVersion/3,studyPhase.standardCode.code,C48660
/StudyVersion/3,studyPhase.standardCode.codeSystem,http://www.cdisc.org
/StudyVersion/3,studyPhase.standardCode.codeSystemVersion,2023-12-15
/StudyVersion/3,studyPhase.standardCode.decode,N/A
/StudyVersion/3,versionIdentifier,5
/StudyVersion/4,$code_for_decode_pref_term,C198366
/StudyVersion/4,$code_for_decode_value,C198366
/StudyVersion/4,$codelist_code,C66737
/StudyVersion/4,$codelist_extensible,True
/StudyVersion/4,$pref_term_for_code,Phase I/II/III Trial
