path,attribute,value
/study/versions/0/studyDesigns/0/scheduleTimelines/0/plannedDuration,quantity,
/study/versions/0/studyDesigns/0/scheduleTimelines/0/plannedDuration,text,
/study/versions/0/studyInterventions/0/administrations/0/duration,quantity,
/study/versions/0/studyInterventions/0/administrations/0/duration,text,
/study/versions/0/studyInterventions/0/administrations/1/duration,quantity,
/study/versions/0/studyInterventions/0/administrations/1/duration,text,
/study/versions/0/studyInterventions/1/administrations/0/duration,quantity,
/study/versions/0/studyInterventions/1/administrations/0/duration,text,
/study/versions/0/studyInterventions/2/administrations/0/duration,quantity,
/study/versions/0/studyInterventions/2/administrations/0/duration,text,
