dataset,variable,label,type,length
eg.xpt,STUDYID,Study Identifier,Char,50
eg.xpt,DOMAIN,Domain Abbreviation,Char,50
eg.xpt,USUBJID,Unique Subject Identifier,Char,50
eg.xpt,EGSEQ,Sequence Number,Num,8
eg.xpt,EGTESTCD,ECG Test or Examination Short Name,Char,50
eg.xpt,EGTEST,ECG Test or Examination Name,Char,50
eg.xpt,EGORRES,Result or Finding in Original Units,Char,50
eg.xpt,EGORRESU,Original Units,Char,50
eg.xpt,EGSTRESC,Character Result/Finding in Std Format,Char,50
eg.xpt,EGSTRESN,Numeric Result/Finding in Standard Units,Num,8
eg.xpt,EGSTRESU,Standard Units,Char,50
eg.xpt,EGSTAT,Completion Status,Char,50
eg.xpt,EGREASND,Reason ECG Not Done,Char,50
eg.xpt,VISITNUM,Visit Number,Num,8
eg.xpt,VISIT,Visit Name,Char,50
eg.xpt,EGDTC,Date/Time of ECG,Char,50
eg.xpt,EGDY,Study Day of ECG,Num,8
eg.xpt,EGTPT,Planned Time Point Name,Char,50
eg.xpt,EGTPTNUM,Planned Time Point Number,Num,8
eg.xpt,EGELTM,Planned Elapsed Time from Time Point Ref,Char,50
eg.xpt,EGTPTREF,Time Point Reference,Char,50
eg.xpt,EGRFTDTC,Date/Time of Reference Time Point,Char,50
vs.xpt,STUDYID,Study Identifier,Char,12
vs.xpt,DOMAIN,Domain Abbreviation,Char,2
vs.xpt,USUBJID,Unique Subject Identifier,Char,8
vs.xpt,VSSEQ,Sequence Number,Num,8
vs.xpt,VSTESTCD,Vital Signs Test Short Name,Char,6
vs.xpt,VSTEST,Vital Signs Test Name,Char,24
vs.xpt,VSPOS,Vital Signs Position of Subject,Char,8
vs.xpt,VSORRES,Result or Finding in Original Units,Char,8
vs.xpt,VSORRESU,Original Units,Char,9
vs.xpt,VSSTRESC,Character Result/Finding in Std Format,Char,200
vs.xpt,VSSTRESN,Numeric Result/Finding in Standard Units,Num,8
vs.xpt,VSSTRESU,Standard Units,Char,9
vs.xpt,VSSTAT,Completion Status,Char,8
vs.xpt,VSLOC,Location of Vital Signs Measurement,Char,11
vs.xpt,VSLOBXFL,Last Observation Before Exposure Flag,Char,1
vs.xpt,VISITNUM,Visit Number,Num,8
vs.xpt,VISIT,Visit Name,Char,200
vs.xpt,EPOCH,Epoch,Char,9
vs.xpt,VSDTC,Date/Time of Measurements,Char,10
vs.xpt,VSDY,Study Day of Vital Signs,Num,8
sv.xpt,STUDYID,Study Identifier,Char,12
sv.xpt,DOMAIN,Domain Abbreviation,Char,2
sv.xpt,USUBJID,Unique Subject Identifier,Char,8
sv.xpt,VISITNUM,Visit Number,Num,8
sv.xpt,VISIT,Visit Name,Char,200
sv.xpt,SVSTDTC,Start Date/Time of Visit,Char,10
sv.xpt,SVENDTC,End Date/Time of Visit,Char,10
sv.xpt,SVSTDY,Study Day of Start of Visit,Num,8
sv.xpt,SVENDY,Study Day of End of Visit,Num,8
sv.xpt,SVUPDES,Description of Unplanned Visit,Char,200
