dataset,variable,label,type,length
ScheduleTimeline.xpt,parent_entity,Parent Entity Name,String,[1]
ScheduleTimeline.xpt,parent_id,Parent Entity Id,String,[1]
ScheduleTimeline.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
ScheduleTimeline.xpt,rel_type,Type of Relationship,String,[1]
ScheduleTimeline.xpt,id,(Schedule Timeline Id),String,[1]
ScheduleTimeline.xpt,name,Schedule Timeline Name,String,[1]
ScheduleTimeline.xpt,description,Schedule Timeline Description,String,[0..1]
ScheduleTimeline.xpt,label,Schedule Timeline Label,String,[0..1]
ScheduleTimeline.xpt,entryCondition,Schedule Timeline Entry Condition,String,[1]
ScheduleTimeline.xpt,mainTimeline,Main Timeline Indicator,Boolean,[1]
ScheduleTimeline.xpt,instanceType,Instance Type,String,[1]
ScheduleTimeline.xpt,instances,(Schedule Timeline Instances) [Any Exists],Boolean,ScheduledInstance[0..*]
ScheduleTimeline.xpt,entryId,(Schedule Timeline Entry) [Identifier],String,ScheduledInstance[1].id[1]
ScheduleTimeline.xpt,exits,(Schedule Timeline Exits) [Any Exists],Boolean,ScheduleTimelineExit[0..*]
ScheduleTimeline.xpt,timings,(Schedule Timeline Timings) [Any Exists],Boolean,Timing[0..*]
ScheduledActivityInstance.xpt,parent_entity,Parent Entity Name,String,[1]
ScheduledActivityInstance.xpt,parent_id,Parent Entity Id,String,[1]
ScheduledActivityInstance.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
ScheduledActivityInstance.xpt,rel_type,Type of Relationship,String,[1]
ScheduledActivityInstance.xpt,id,(Scheduled Activity Instance Id),String,[1]
ScheduledActivityInstance.xpt,name,Scheduled Activity Instance Name,String,[1]
ScheduledActivityInstance.xpt,description,Scheduled Activity Instance Description,String,[0..1]
ScheduledActivityInstance.xpt,label,Scheduled Activity Instance Label,String,[0..1]
ScheduledActivityInstance.xpt,instanceType,Instance Type,String,[1]
ScheduledActivityInstance.xpt,defaultConditionId,(Scheduled Activity Instance Default Condition) [Identifier],String,ScheduledInstance[0..1].id[1]
ScheduledActivityInstance.xpt,epochId,(Scheduled Activity Instance Epoch) [Identifier],String,StudyEpoch[0..1].id[1]
ScheduledActivityInstance.xpt,timelineId,(Scheduled Activity Instance Timeline) [Identifier],String,ScheduleTimeline[0..1].id[1]
ScheduledActivityInstance.xpt,timelineExitId,(Scheduled Activity Instance Timeline Exit) [Identifier],String,ScheduleTimelineExit[0..1].id[1]
ScheduledActivityInstance.xpt,activityIds,(Scheduled Activity Instance Activities) [Identifiers][Any Exist],Boolean,Activity[0..*].id[1]
ScheduledActivityInstance.xpt,encounterId,(Scheduled Activity Instance Encounter) [Identifier],String,Encounter[0..1].id[1]
ScheduledDecisionInstance.xpt,parent_entity,Parent Entity Name,String,[1]
ScheduledDecisionInstance.xpt,parent_id,Parent Entity Id,String,[1]
ScheduledDecisionInstance.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
ScheduledDecisionInstance.xpt,rel_type,Type of Relationship,String,[1]
ScheduledDecisionInstance.xpt,id,(Scheduled Decision Instance Id),String,[1]
ScheduledDecisionInstance.xpt,name,Scheduled Decision Instance Name,String,[1]
ScheduledDecisionInstance.xpt,description,Scheduled Decision Instance Description,String,[0..1]
ScheduledDecisionInstance.xpt,label,Scheduled Decision Instance Label,String,[0..1]
ScheduledDecisionInstance.xpt,defaultConditionId,(Scheduled Decision Instance Default Condition) [Identifier],String,ScheduledInstance[0..1].id[1]
ScheduledDecisionInstance.xpt,epochId,(Scheduled Decision Instance Epoch) [Identifier],String,StudyEpoch[0..1].id[1]
ScheduledDecisionInstance.xpt,timelineId,(Scheduled Decision Instance Timeline) [Identifier],String,ScheduleTimeline[0..1].id[1]
ScheduledDecisionInstance.xpt,timelineExitId,(Scheduled Decision Instance Timeline Exit) [Identifier],String,ScheduleTimelineExit[0..1].id[1]
ScheduledDecisionInstance.xpt,instanceType,Instance Type,String,[1]
ScheduledDecisionInstance.xpt,conditionAssignments,(Scheduled Decision Instance Condition Assignments) [Any Exists],Boolean,ConditionAssignment[1..*]
ScheduleTimelineExit.xpt,parent_entity,Parent Entity Name,String,[1]
ScheduleTimelineExit.xpt,parent_id,Parent Entity Id,String,[1]
ScheduleTimelineExit.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
ScheduleTimelineExit.xpt,rel_type,Type of Relationship,String,[1]
ScheduleTimelineExit.xpt,id,(Schedule Timeline Exit Id),String,[1]
ScheduleTimelineExit.xpt,instanceType,Instance Type,String,[1]
ConditionAssignment.xpt,parent_entity,Parent Entity Name,String,[1]
ConditionAssignment.xpt,parent_id,Parent Entity Id,String,[1]
ConditionAssignment.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
ConditionAssignment.xpt,rel_type,Type of Relationship,String,[1]
ConditionAssignment.xpt,id,(Condition Assignment Id),string,[1]
ConditionAssignment.xpt,condition,Logical Condition,String,[1]
ConditionAssignment.xpt,instanceType,Instance Type,String,[1]
ConditionAssignment.xpt,conditionTargetId,(Condition Assignment Condition Target) [Identifier],String,ScheduledInstance[1].id[1]
