dataset,variable,label,type,length
StudyElement,parent_entity,Parent Entity Name,String,[1]
StudyElement,parent_id,Parent Entity Id,String,[1]
StudyElement,parent_rel,Name of Relationship from Parent Entity,String,[1]
StudyElement,rel_type,Type of Relationship,String,[1]
StudyElement,id,(Study Element Id),String,[1]
StudyElement,name,Study Design Element Name,String,[1]
StudyElement,description,Study Design Element Description,String,[0..1]
StudyElement,label,Study Element Label,String,[0..1]
StudyElement,instanceType,Instance Type,String,[1]
StudyElement,transitionStartRule,(Study Element Transition Start Rule) [Exists],Boolean,TransitionRule[0..1]
StudyElement,transitionStartRule.id,(Study Element Transition Start Rule) / (Transition Rule Id),String,TransitionRule[0..1].id[1]
StudyElement,transitionStartRule.name,(Study Element Transition Start Rule) / Transition Rule Name,String,TransitionRule[0..1].name[1]
StudyElement,transitionStartRule.description,(Study Element Transition Start Rule) / Transition Rule Description,String,TransitionRule[0..1].description[0..1]
StudyElement,transitionStartRule.label,(Study Element Transition Start Rule) / Transition Rule Label,String,TransitionRule[0..1].label[0..1]
StudyElement,transitionStartRule.text,(Study Element Transition Start Rule) / Transition Rule Text,String,TransitionRule[0..1].text[1]
StudyElement,studyInterventionIds,(Study Element Study Interventions) [Identifiers][Any Exist],Boolean,StudyIntervention[0..*].id[1]
Encounter,parent_entity,Parent Entity Name,String,[1]
Encounter,parent_id,Parent Entity Id,String,[1]
Encounter,parent_rel,Name of Relationship from Parent Entity,String,[1]
Encounter,rel_type,Type of Relationship,String,[1]
Encounter,id,(Encounter Id),String,[1]
Encounter,name,Clinical Encounter Name,String,[1]
Encounter,description,Clinical Encounter Description,String,[0..1]
Encounter,label,Encounter Label,String,[0..1]
Encounter,instanceType,Instance Type,String,[1]
Encounter,environmentalSetting,Environmental Setting [Any Exists],Boolean,Code[0..*]
Encounter,contactModes,Contact Mode [Any Exists],Boolean,Code[0..*]
Encounter,type,Clinical Encounter Type [Exists],Boolean,Code[1]
Encounter,type.id,Clinical Encounter Type / (Code Id),String,Code[1].id[1]
Encounter,type.code,Clinical Encounter Type / Code Value,String,Code[1].code[1]
Encounter,type.codeSystem,Clinical Encounter Type / Code System Name,String,Code[1].codeSystem[1]
Encounter,type.codeSystemVersion,Clinical Encounter Type / Code System Version,String,Code[1].codeSystemVersion[1]
Encounter,type.decode,Clinical Encounter Type / Decode,String,Code[1].decode[1]
Encounter,scheduledAtId,(Encounter Scheduled At) [Identifier],String,Timing[0..1].id[1]
Encounter,previousId,(Encounter Previous) [Identifier],String,Encounter[0..1].id[1]
Encounter,nextId,(Encounter Next) [Identifier],String,Encounter[0..1].id[1]
Encounter,transitionStartRule,(Encounter Transition Start Rule) [Exists],Boolean,TransitionRule[0..1]
Encounter,transitionStartRule.id,(Encounter Transition Start Rule) / (Transition Rule Id),String,TransitionRule[0..1].id[1]
Encounter,transitionStartRule.name,(Encounter Transition Start Rule) / Transition Rule Name,String,TransitionRule[0..1].name[1]
Encounter,transitionStartRule.description,(Encounter Transition Start Rule) / Transition Rule Description,String,TransitionRule[0..1].description[0..1]
Encounter,transitionStartRule.label,(Encounter Transition Start Rule) / Transition Rule Label,String,TransitionRule[0..1].label[0..1]
Encounter,transitionStartRule.text,(Encounter Transition Start Rule) / Transition Rule Text,String,TransitionRule[0..1].text[1]
