dataset,variable,label,type,length
pc,STUDYID,Study Identifier,Char,50
pc,DOMAIN,Domain Abbreviation,Char,50
pc,USUBJID,Unique Subject Identifier,Char,50
pc,PCSEQ,Sequence Number,Num,8
pc,PCTESTCD,Vital Signs Test Short Name,Char,50
pc,PCTEST,Vital Signs Test Name,Char,50
pc,PCORRES,Result or Finding in Original Units,Char,50
pc,PCORRESU,Original Units,Char,50
pc,PCSTRESC,Character Result/Finding in Std Format,Char,10
pc,PCSTRESN,Numeric Result/Finding in Std Format,Num,8
pc,PCSTRESU,Standard Units,Char,50
pc,PCSTAT,Completion Status,Char,50
pc,PCLLOQ,Lower Level of Quantification,Num,8
pc,PCTPTREF,Time Point Reference,Char,20
pc,PCELTM,Elapsed Time,Char,20
