dataset,variable,label,type,length
pc.xpt,STUDYID,StudyIdentifier,Char,12
pc.xpt,DOMAIN,DomainAbbreviation,Char,2
pc.xpt,USUBJID,UniqueSubjectIdentifier,Char,8
pc.xpt,PCSEQ,SequenceNumber,Num,8
pc.xpt,PCGRPID,GroupID,Char,20
pc.xpt,PCREFID,ReferenceID,Char,20
pc.xpt,PCTESTCD,ParameterShortName,Char,20
pc.xpt,PCTEST,ParameterName,Char,20
pc.xpt,PCCAT,ParameterCategory,Char,20
pc.xpt,PCSPEC,SpecimenMaterialType,Char,20
pc.xpt,PCORRES,ResultorFindinginOriginalUnits,Char,20
pc.xpt,PCORRESU,OriginalUnits,Char,20
pc.xpt,PCSTRESC,CharacterResult/FindinginStdFormat,Char,20
pc.xpt,PCSTRESN,NumericResult/FindinginStandardUnits,Num,8
pc.xpt,PCSTRESU,StandardUnits,Char,20
pc.xpt,PCDTC,Date/TimeofParameterCalculations,Char,20
pc.xpt,PCRFTDTC,Date/TimeofReferencePoint,Char,20
relrec.xpt,STUDYID,StudyIdentifier,Char,12
relrec.xpt,RDOMAIN,DomainAbbreviation,Char,2
relrec.xpt,USUBJID,UniqueSubjectIdentifier,Char,8
relrec.xpt,IDVAR,"Identifying
Variable",Char,8
relrec.xpt,IDVARVAL,"Identifying
VariableValue",Char,8
relrec.xpt,RELTYPE,RelationshipType,Char,8
relrec.xpt,RELID,RelationshipIdentifier,Char,8
pp.xpt,STUDYID,StudyIdentifier,Char,12
pp.xpt,DOMAIN,DomainAbbreviation,Char,2
pp.xpt,USUBJID,UniqueSubjectIdentifier,Char,8
pp.xpt,PPSEQ,SequenceNumber,Num,8
pp.xpt,PPDTC,Date/TimeofParameterCalculations,Char,20
pp.xpt,PPGRPID,GroupID,Char,20
pp.xpt,PPTESTCD,ParameterShortName,Char,20
pp.xpt,PPTEST,ParameterName,Char,20
pp.xpt,PPCAT,ParameterCategory,Char,20
pp.xpt,PPORRES,ResultorFindinginOriginalUnits,Char,20
pp.xpt,PPORRESU,OriginalUnits,Char,20
pp.xpt,PPSTRESC,CharacterResult/FindinginStdFormat,Char,20
pp.xpt,PPSTRESN,NumericResult/FindinginStandardUnits,Num,8
pp.xpt,PPSTRESU,StandardUnits,Char,20
pp.xpt,PPSPEC,SpecimenMaterialType,Char,20
pp.xpt,PPNOMDY,Date/TimeofParameterCalculations,Char,20
pp.xpt,PPRFTDTC,Date/TimeofReferencePoint,Char,20
