dataset,variable,label,type,length
Objective,parent_entity,Parent Entity Name,String,[1]
Objective,parent_id,Parent Entity Id,String,[1]
Objective,parent_rel,Name of Relationship from Parent Entity,String,[1]
Objective,rel_type,Type of Relationship,String,[1]
Objective,id,(Objective Id),String,[1]
Objective,name,Study Objective Name,String,[1]
Objective,description,Study Objective Description,String,[0..1]
Objective,label,Study Objective Label,String,[0..1]
Objective,text,Study Objective Text,String,[1]
Objective,dictionaryId,(Objective Dictionary) [Identifier],String,SyntaxTemplateDictionary[0..1].id[1]
Objective,instanceType,Instance Type,String,[1]
Objective,level,Study Objective Level [Exists],Boolean,Code[1]
Objective,level.id,Study Objective Level / (Code Id),String,Code[1].id[1]
Objective,level.code,Study Objective Level / Code Value,String,Code[1].code[1]
Objective,level.codeSystem,Study Objective Level / Code System Name,String,Code[1].codeSystem[1]
Objective,level.codeSystemVersion,Study Objective Level / Code System Version,String,Code[1].codeSystemVersion[1]
Objective,level.decode,Study Objective Level / Decode,String,Code[1].decode[1]
Objective,endpoints,(Objective Endpoints) [Any Exists],Boolean,Endpoint[0..*]
Endpoint,parent_entity,Parent Entity Name,String,[1]
Endpoint,parent_id,Parent Entity Id,String,[1]
Endpoint,parent_rel,Name of Relationship from Parent Entity,String,[1]
Endpoint,rel_type,Type of Relationship,String,[1]
Endpoint,id,(Endpoint Id),String,[1]
Endpoint,name,Endpoint Name,String,[1]
Endpoint,description,Study Endpoint Description,String,[0..1]
Endpoint,label,Endpoint Label,String,[0..1]
Endpoint,text,Study Endpoint Text,String,[1]
Endpoint,dictionaryId,(Endpoint Dictionary) [Identifier],String,SyntaxTemplateDictionary[0..1].id[1]
Endpoint,purpose,Study Endpoint Purpose Description,String,[1]
Endpoint,instanceType,Instance Type,String,[1]
Endpoint,level,Study Endpoint Level [Exists],Boolean,Code[1]
Endpoint,level.id,Study Endpoint Level / (Code Id),String,Code[1].id[1]
Endpoint,level.code,Study Endpoint Level / Code Value,String,Code[1].code[1]
Endpoint,level.codeSystem,Study Endpoint Level / Code System Name,String,Code[1].codeSystem[1]
Endpoint,level.codeSystemVersion,Study Endpoint Level / Code System Version,String,Code[1].codeSystemVersion[1]
Endpoint,level.decode,Study Endpoint Level / Decode,String,Code[1].decode[1]
EligibilityCriterion,parent_entity,Parent Entity Name,String,[1]
EligibilityCriterion,parent_id,Parent Entity Id,String,[1]
EligibilityCriterion,parent_rel,Name of Relationship from Parent Entity,String,[1]
EligibilityCriterion,rel_type,Type of Relationship,String,[1]
EligibilityCriterion,id,(Eligibility Criterion Id),String,[1]
EligibilityCriterion,name,Study Eligibility Criteria Name,String,[1]
EligibilityCriterion,description,Study Eligibility Criteria Description,String,[0..1]
EligibilityCriterion,label,Study Eligibility Criteria Label,String,[0..1]
EligibilityCriterion,text,Eligibility Criteria Text,String,[1]
EligibilityCriterion,dictionaryId,(Eligibility Criterion Dictionary) [Identifier],String,SyntaxTemplateDictionary[0..1].id[1]
EligibilityCriterion,identifier,Study Eligibility Criterion Identifier,String,[1]
EligibilityCriterion,instanceType,Instance Type,String,[1]
EligibilityCriterion,category,Study Eligibility Criteria Category [Exists],Boolean,Code[1]
EligibilityCriterion,category.id,Study Eligibility Criteria Category / (Code Id),String,Code[1].id[1]
EligibilityCriterion,category.code,Study Eligibility Criteria Category / Code Value,String,Code[1].code[1]
EligibilityCriterion,category.codeSystem,Study Eligibility Criteria Category / Code System Name,String,Code[1].codeSystem[1]
EligibilityCriterion,category.codeSystemVersion,Study Eligibility Criteria Category / Code System Version,String,Code[1].codeSystemVersion[1]
EligibilityCriterion,category.decode,Study Eligibility Criteria Category / Decode,String,Code[1].decode[1]
EligibilityCriterion,contextId,(Eligibility Criterion Context) [Identifier],String,StudyDesign[0..1].id[1] / StudyVersion[0..1].id[1]
EligibilityCriterion,nextId,(Eligibility Criterion Next) [Identifier],String,EligibilityCriterion[0..1].id[1]
EligibilityCriterion,previousId,(Eligibility Criterion Previous) [Identifier],String,EligibilityCriterion[0..1].id[1]
Characteristic,parent_entity,Parent Entity Name,String,[1]
Characteristic,parent_id,Parent Entity Id,String,[1]
Characteristic,parent_rel,Name of Relationship from Parent Entity,String,[1]
Characteristic,rel_type,Type of Relationship,String,[1]
Characteristic,id,(Characteristic Id),String,[1]
Characteristic,name,Characteristic Name,String,[1]
Characteristic,description,Characteristic Description,String,[0..1]
Characteristic,label,Characteristic Label,String,[0..1]
Characteristic,text,Characteristic Text,String,[1]
Characteristic,dictionaryId,(Characteristic Dictionary) [Identifier],String,SyntaxTemplateDictionary[0..1].id[1]
Characteristic,instanceType,Instance Type,String,[1]
Condition,parent_entity,Parent Entity Name,String,[1]
Condition,parent_id,Parent Entity Id,String,[1]
Condition,parent_rel,Name of Relationship from Parent Entity,String,[1]
Condition,rel_type,Type of Relationship,String,[1]
Condition,id,(Condition Id),String,[1]
Condition,name,Condition Name,String,[1]
Condition,description,Condition Description,String,[0..1]
Condition,label,Condition Label,String,[0..1]
Condition,text,Condition Text,String,[1]
Condition,dictionaryId,(Condition Dictionary) [Identifier],String,SyntaxTemplateDictionary[0..1].id[1]
Condition,instanceType,Instance Type,String,[1]
Condition,contextIds,(Condition Context) [Identifiers][Any Exist],Boolean,Activity[0..*].id[1] / ScheduledActivityInstance[0..*].id[1]
Condition,appliesToIds,(Condition Applies To) [Identifiers][Any Exist],Boolean,Activity[0..*].id[1] / BiomedicalConcept[0..*].id[1] / BiomedicalConceptCategory[0..*].id[1] / BiomedicalConceptSurrogate[0..*].id[1] / Procedure[0..*].id[1]
