dataset,variable,label,type,length
adsl.xpt,STUDYID,Study Identifier,Char,50
adsl.xpt,USUBJID,Unique Subject Identifier,Char,50
adsl.xpt,FASFL,Full Analysis Set Population Flag,Char,50
adsl.xpt,SAFFL,Safety Population Flag,Char,50
adsl.xpt,ITTFL,Intent-To-Treat Population Flag,Char,50
adsl.xpt,PPROTFL,Per-Protocol Population Flag,Char,50
adsl.xpt,COMPLFL,Completers Population Flag,Char,50
adsl.xpt,RANDFL,Randomized Population Flag,Char,50
adsl.xpt,ENRLFL,Enrolled Population Flag,Char,50
adsl.xpt,ARM,Description of Planned Arm,Char,50
adsl.xpt,ACTARM,Description of Actual Arm,Char,50
adsl.xpt,Age,AGE,Num,8
adsl.xpt,AGEU,AGE UNIT,Num,8
adsl.xpt,TRT01AN,Actual Treatment for Period 01 (N),Num,8
