dataset,variable,label,type,length
StudyElement,parent_entity,Parent Entity Name,String,[1]
StudyElement,parent_id,Parent Entity Id,String,[1]
StudyElement,parent_rel,Name of Relationship from Parent Entity,String,[1]
StudyElement,rel_type,Type of Relationship,String,[1]
StudyElement,id,(Study Element Id),String,[1]
StudyElement,name,Study Design Element Name,String,[1]
StudyElement,description,Study Design Element Description,String,[0..1]
StudyElement,label,Study Element Label,String,[0..1]
StudyElement,instanceType,Instance Type,String,[1]
StudyElement,transitionEndRule,(Study Element Transition End Rule) [Exists],Boolean,TransitionRule[0..1]
StudyElement,transitionEndRule.id,(Study Element Transition End Rule) / (Transition Rule Id),String,TransitionRule[0..1].id[1]
StudyElement,transitionEndRule.name,(Study Element Transition End Rule) / Transition Rule Name,String,TransitionRule[0..1].name[1]
StudyElement,transitionEndRule.description,(Study Element Transition End Rule) / Transition Rule Description,String,TransitionRule[0..1].description[0..1]
StudyElement,transitionEndRule.label,(Study Element Transition End Rule) / Transition Rule Label,String,TransitionRule[0..1].label[0..1]
StudyElement,transitionEndRule.text,(Study Element Transition End Rule) / Transition Rule Text,String,TransitionRule[0..1].text[1]
StudyElement,studyInterventionIds,(Study Element Study Interventions) [Identifiers][Any Exist],Boolean,StudyIntervention[0..*].id[1]
StudyElement,transitionStartRule,(Study Element Transition Start Rule) [Exists],Boolean,TransitionRule[0..1]
StudyElement,transitionStartRule.id,(Study Element Transition Start Rule) / (Transition Rule Id),String,TransitionRule[0..1].id[1]
StudyElement,transitionStartRule.name,(Study Element Transition Start Rule) / Transition Rule Name,String,TransitionRule[0..1].name[1]
StudyElement,transitionStartRule.description,(Study Element Transition Start Rule) / Transition Rule Description,String,TransitionRule[0..1].description[0..1]
StudyElement,transitionStartRule.label,(Study Element Transition Start Rule) / Transition Rule Label,String,TransitionRule[0..1].label[0..1]
StudyElement,transitionStartRule.text,(Study Element Transition Start Rule) / Transition Rule Text,String,TransitionRule[0..1].text[1]
StudyCell,parent_entity,Parent Entity Name,String,[1]
StudyCell,parent_id,Parent Entity Id,String,[1]
StudyCell,parent_rel,Name of Relationship from Parent Entity,String,[1]
StudyCell,rel_type,Type of Relationship,String,[1]
StudyCell,id,(Study Cell Id),String,[1]
StudyCell,instanceType,Instance Type,String,[1]
StudyCell,armId,(Study Cell Arm) [Identifier],String,StudyArm[1].id[1]
StudyCell,epochId,(Study Cell Epoch) [Identifier],String,StudyEpoch[1].id[1]
StudyCell,elementIds,(Study Cell Elements) [Identifiers][Any Exist],Boolean,StudyElement[0..*].id[1]
