dataset,variable,label,type,length
ta.xpt,STUDYID,Study Identifier,Char,50
ta.xpt,DOMAIN,Domain Abbreviation,Char,50
ta.xpt,ARMCD,Planned Arm Code,Char,50
ta.xpt,ARM,Description of Planned Arm,Char,50
ta.xpt,TAETORD,Planned Order of Element within Arm,Num,50
ta.xpt,ETCD,Element Code,Char,50
ta.xpt,ELEMENT,Description of Element,Char,50
ta.xpt,TABRANCH,Branch,Char,50
ta.xpt,TATRANS,Transition Rule,Char,50
ta.xpt,EPOCH,Epoch,Char,50
tx.xpt,STUDYID,Study Identifier,Char,50
tx.xpt,DOMAIN,Domain Abbreviation,Char,50
tx.xpt,SETCD,Set Code,Char,8
tx.xpt,SET,Set Description,Char,40
tx.xpt,TXSEQ,Sequence Number,Num,8
tx.xpt,TXPARMCD,Trial Set Parameter Short Name ,Char,8
tx.xpt,TXPARM,Trial Set Parameter ,Char,40
tx.xpt,TXVAL,Trial Set Parameter Value ,Char,100
