dataset,variable,label,type,length
oe,STUDYID,Study Identifier,Char,12
oe,DOMAIN,Domain Abbreviation,Char,2
oe,USUBJID,Unique Subject Identifier,Char,8
oe,FOCID,Focus of Study-Specific Interest,Char,2
oe,OESEQ,Sequence Number,Num,8
oe,OETESTCD,Short Name of Ophthalmic Test or Exam,Char,8
oe,OETEST,Name of Ophthalmic Test or Exam,Char,18
oe,OEORRES,Result or Finding in Original Units,Char,200
oe,OESTRESC,Character Result/Finding in Std Format,Char,200
oe,OEMETHOD,Method of Test or Examination,Char,9
oe,OELOBXFL,Last Observation Before Exposure Flag,Char,1
oe,VISITNUM,Visit Number,Num,8
oe,VISIT,Visit Name,Char,200
oe,EPOCH,Epoch,Char,9
oe,OEDTC,Date/Time of Collection,Char,200
oe,OEDY,Study Day of Visit/Collection/Exam,Num,8
